block,Trial,square1,square2,square3,square4,currPoints,totalPoints,square,choiceKey.keys,choiceKey.rt,armNum,blockType,blockNum
prac,0.0,100.0,0.0,0.0,0.0,0,0.0,square2,,,1,p,0.0
prac,1.0,100.0,0.0,0.0,0.0,0,0.0,square3,,,2,p,0.0
prac,2.0,100.0,0.0,0.0,0.0,0,0.0,square4,,,3,p,0.0
prac,3.0,100.0,0.0,0.0,0.0,100,100.0,square1,,,0,p,0.0
prac,4.0,100.0,0.0,0.0,0.0,100,200.0,square1,,,0,p,0.0
prac,5.0,100.0,0.0,0.0,0.0,100,300.0,square1,,,0,p,0.0
prac,6.0,100.0,0.0,0.0,0.0,100,400.0,square1,,,0,p,0.0
prac,7.0,100.0,0.0,0.0,0.0,100,500.0,square1,,,0,p,0.0
prac,8.0,100.0,0.0,0.0,0.0,100,600.0,square1,,,0,p,0.0
prac,9.0,100.0,0.0,0.0,0.0,100,700.0,square1,,,0,p,0.0
V3,0.0,62.0,45.0,70.0,53.0,45,45.0,square2,f,0.7138,1,V,3.0
V3,1.0,63.0,47.0,76.0,60.0,76,121.0,square3,r,0.3703,2,V,3.0
V3,2.0,65.0,54.0,73.0,57.0,57,178.0,square4,j,0.0301,3,V,3.0
V3,3.0,68.0,51.0,71.0,51.0,68,246.0,square1,i,0.8678,0,V,3.0
V3,4.0,61.0,49.0,75.0,53.0,61,307.0,square1,i,0.3672,0,V,3.0
V3,5.0,65.0,47.0,74.0,50.0,47,354.0,square2,f,0.4676,1,V,3.0
V3,6.0,61.0,51.0,72.0,57.0,57,411.0,square4,j,0.0583,3,V,3.0
V3,7.0,67.0,49.0,75.0,55.0,75,486.0,square3,r,0.8688,2,V,3.0
V3,8.0,64.0,48.0,76.0,56.0,64,550.0,square1,i,0.9539,0,V,3.0
V3,9.0,67.0,49.0,71.0,56.0,71,621.0,square3,r,0.5701,2,V,3.0
V3,10.0,65.0,50.0,71.0,56.0,71,692.0,square3,r,0.4576,2,V,3.0
V3,11.0,63.0,43.0,78.0,58.0,78,770.0,square3,r,0.6015,2,V,3.0
V3,12.0,66.0,53.0,73.0,54.0,53,823.0,square2,f,0.5392,1,V,3.0
V3,13.0,64.0,46.0,78.0,51.0,51,874.0,square4,j,0.7021,3,V,3.0
V3,14.0,67.0,51.0,71.0,58.0,67,941.0,square1,i,0.2555,0,V,3.0
V3,15.0,61.0,50.0,73.0,54.0,73,1014.0,square3,r,0.4242,2,V,3.0
V3,16.0,64.0,52.0,74.0,54.0,74,1088.0,square3,r,0.3354,2,V,3.0
V3,17.0,61.0,48.0,74.0,55.0,74,1162.0,square3,r,0.4504,2,V,3.0
V3,18.0,65.0,50.0,70.0,59.0,70,1232.0,square3,r,0.5048,2,V,3.0
V3,19.0,64.0,52.0,76.0,56.0,76,1308.0,square3,r,0.316,2,V,3.0
V3,20.0,64.0,50.0,69.0,58.0,69,1377.0,square3,r,0.3208,2,V,3.0
V3,21.0,66.0,50.0,72.0,56.0,50,1427.0,square2,f,0.3394,1,V,3.0
V3,22.0,43.0,48.0,40.0,62.0,43,1470.0,square1,i,0.385,0,V,3.0
V3,23.0,41.0,51.0,35.0,59.0,59,1529.0,square4,j,0.1562,3,V,3.0
V3,24.0,51.0,51.0,37.0,60.0,37,1566.0,square3,r,0.8104,2,V,3.0
V3,25.0,45.0,53.0,36.0,57.0,57,1623.0,square4,j,0.1353,3,V,3.0
V3,26.0,44.0,51.0,38.0,59.0,51,1674.0,square2,f,0.8084,1,V,3.0
V3,27.0,43.0,51.0,34.0,66.0,43,1717.0,square1,i,0.5767,0,V,3.0
V3,28.0,47.0,51.0,40.0,67.0,47,1764.0,square1,i,0.5451,0,V,3.0
V3,29.0,42.0,55.0,35.0,65.0,35,1799.0,square3,r,0.4009,2,V,3.0
V3,30.0,49.0,54.0,36.0,62.0,54,1853.0,square2,f,0.3355,1,V,3.0
V3,31.0,50.0,53.0,42.0,66.0,66,1919.0,square4,j,0.2854,3,V,3.0
V3,32.0,47.0,53.0,34.0,58.0,58,1977.0,square4,j,0.3466,3,V,3.0
V3,33.0,45.0,56.0,34.0,62.0,62,2039.0,square4,j,0.2675,3,V,3.0
V3,34.0,48.0,54.0,38.0,64.0,64,2103.0,square4,j,0.6854,3,V,3.0
V3,35.0,39.0,55.0,42.0,65.0,65,2168.0,square4,j,0.294,3,V,3.0
V3,36.0,46.0,57.0,41.0,63.0,63,2231.0,square4,j,0.3967,3,V,3.0
V3,37.0,43.0,54.0,41.0,65.0,54,2285.0,square2,f,0.5396,1,V,3.0
V3,38.0,47.0,52.0,37.0,63.0,37,2322.0,square3,r,0.3428,2,V,3.0
V3,39.0,47.0,53.0,38.0,55.0,47,2369.0,square1,i,0.369,0,V,3.0
V3,40.0,41.0,54.0,39.0,64.0,64,2433.0,square4,j,0.2734,3,V,3.0
V3,41.0,48.0,52.0,38.0,64.0,64,2497.0,square4,j,0.6949,3,V,3.0
V3,42.0,45.0,50.0,34.0,63.0,63,2560.0,square4,j,0.7678,3,V,3.0
V3,43.0,44.0,50.0,34.0,62.0,62,2622.0,square4,j,0.5865,3,V,3.0
V3,44.0,47.0,55.0,39.0,65.0,65,2687.0,square4,j,0.3589,3,V,3.0
V3,45.0,45.0,55.0,31.0,63.0,63,2750.0,square4,j,0.367,3,V,3.0
V3,46.0,42.0,52.0,38.0,64.0,64,2814.0,square4,j,0.6188,3,V,3.0
V3,47.0,44.0,53.0,37.0,55.0,55,2869.0,square4,j,0.2811,3,V,3.0
V3,48.0,44.0,49.0,37.0,58.0,58,2927.0,square4,j,0.4126,3,V,3.0
V3,49.0,48.0,58.0,35.0,54.0,54,2981.0,square4,j,0.45,3,V,3.0
V3,50.0,42.0,28.0,30.0,52.0,28,3009.0,square2,f,0.3345,1,V,3.0
V3,51.0,46.0,29.0,32.0,51.0,46,3055.0,square1,i,0.3022,0,V,3.0
V3,52.0,37.0,20.0,36.0,50.0,36,3091.0,square3,r,0.2706,2,V,3.0
V3,53.0,44.0,22.0,34.0,55.0,55,3146.0,square4,j,0.6355,3,V,3.0
V3,54.0,37.0,27.0,26.0,50.0,50,3196.0,square4,j,0.4177,3,V,3.0
V3,55.0,41.0,21.0,39.0,53.0,53,3249.0,square4,j,0.5323,3,V,3.0
V3,56.0,40.0,20.0,38.0,51.0,51,3300.0,square4,j,0.7356,3,V,3.0
V3,57.0,44.0,28.0,31.0,57.0,57,3357.0,square4,j,0.3457,3,V,3.0
V3,58.0,46.0,20.0,28.0,49.0,49,3406.0,square4,j,0.4167,3,V,3.0
V3,59.0,44.0,24.0,30.0,55.0,55,3461.0,square4,j,0.421,3,V,3.0
V3,60.0,42.0,29.0,29.0,51.0,51,3512.0,square4,j,0.3534,3,V,3.0
V3,61.0,41.0,21.0,30.0,46.0,46,3558.0,square4,j,0.2743,3,V,3.0
V3,62.0,41.0,27.0,31.0,49.0,41,3599.0,square1,i,0.1173,0,V,3.0
V3,63.0,42.0,27.0,34.0,51.0,27,3626.0,square2,f,0.5415,1,V,3.0
V3,64.0,41.0,24.0,30.0,47.0,30,3656.0,square3,r,0.3949,2,V,3.0
V3,65.0,36.0,18.0,34.0,48.0,48,3704.0,square4,j,0.4069,3,V,3.0
V3,66.0,39.0,28.0,35.0,45.0,45,3749.0,square4,j,0.3522,3,V,3.0
V3,67.0,42.0,21.0,32.0,46.0,46,3795.0,square4,j,0.4135,3,V,3.0
V3,68.0,40.0,24.0,35.0,53.0,53,3848.0,square4,j,0.3848,3,V,3.0
V3,69.0,48.0,23.0,34.0,50.0,50,3898.0,square4,j,0.5331,3,V,3.0
V3,70.0,40.0,27.0,31.0,49.0,49,3947.0,square4,j,0.3491,3,V,3.0
V3,71.0,41.0,23.0,28.0,51.0,51,3998.0,square4,j,0.5023,3,V,3.0
V3,72.0,42.0,25.0,33.0,55.0,55,4053.0,square4,j,0.5465,3,V,3.0
V3,73.0,41.0,24.0,35.0,55.0,55,4108.0,square4,j,0.4867,3,V,3.0
V3,74.0,38.0,26.0,28.0,53.0,53,4161.0,square4,j,0.5689,3,V,3.0
V3,75.0,54.0,39.0,69.0,50.0,50,4211.0,square4,j,0.3168,3,V,3.0
V3,76.0,55.0,42.0,64.0,53.0,53,4264.0,square4,j,0.4668,3,V,3.0
V3,77.0,59.0,37.0,66.0,44.0,44,4308.0,square4,j,0.4402,3,V,3.0
V3,78.0,58.0,38.0,60.0,46.0,46,4354.0,square4,j,0.4139,3,V,3.0
V3,79.0,54.0,35.0,66.0,49.0,49,4403.0,square4,j,0.2358,3,V,3.0
V3,80.0,60.0,36.0,68.0,44.0,44,4447.0,square4,j,0.0019,3,V,3.0
V3,81.0,55.0,38.0,66.0,51.0,51,4498.0,square4,j,0.8791,3,V,3.0
V3,82.0,57.0,47.0,64.0,50.0,50,4548.0,square4,j,0.4548,3,V,3.0
V3,83.0,57.0,37.0,63.0,45.0,45,4593.0,square4,j,0.4356,3,V,3.0
V3,84.0,54.0,40.0,65.0,53.0,40,4633.0,square2,f,0.6326,1,V,3.0
V3,85.0,58.0,41.0,63.0,48.0,63,4696.0,square3,r,0.4715,2,V,3.0
V3,86.0,53.0,38.0,57.0,49.0,53,4749.0,square1,i,0.0505,0,V,3.0
V3,87.0,49.0,42.0,60.0,43.0,43,4792.0,square4,j,0.1335,3,V,3.0
V3,88.0,56.0,35.0,70.0,46.0,70,4862.0,square3,r,0.6681,2,V,3.0
V3,89.0,58.0,39.0,63.0,52.0,63,4925.0,square3,r,0.4152,2,V,3.0
V3,90.0,59.0,43.0,63.0,45.0,63,4988.0,square3,r,0.3374,2,V,3.0
V3,91.0,54.0,37.0,69.0,49.0,69,5057.0,square3,r,0.4351,2,V,3.0
V3,92.0,56.0,41.0,61.0,47.0,61,5118.0,square3,r,0.3545,2,V,3.0
V3,93.0,58.0,35.0,68.0,47.0,68,5186.0,square3,r,0.273,2,V,3.0
V3,94.0,61.0,37.0,67.0,51.0,67,5253.0,square3,r,0.3049,2,V,3.0
V3,95.0,57.0,32.0,64.0,47.0,64,5317.0,square3,r,0.1978,2,V,3.0
V3,96.0,53.0,38.0,63.0,48.0,63,5380.0,square3,r,0.3088,2,V,3.0
V3,97.0,57.0,44.0,71.0,50.0,71,5451.0,square3,r,0.3521,2,V,3.0
V3,98.0,56.0,39.0,70.0,47.0,70,5521.0,square3,r,0.3204,2,V,3.0
V3,99.0,62.0,40.0,67.0,49.0,67,5588.0,square3,r,0.1531,2,V,3.0
V2,0.0,33.0,24.0,43.0,18.0,33,33.0,square1,r,0.4711,0,V,2.0
V2,1.0,33.0,29.0,42.0,21.0,21,54.0,square4,i,0.3928,3,V,2.0
V2,2.0,37.0,26.0,45.0,22.0,26,80.0,square2,j,0.2566,1,V,2.0
V2,3.0,39.0,26.0,41.0,20.0,41,121.0,square3,f,0.284,2,V,2.0
V2,4.0,29.0,32.0,45.0,19.0,45,166.0,square3,f,0.3768,2,V,2.0
V2,5.0,33.0,28.0,44.0,17.0,44,210.0,square3,f,0.3729,2,V,2.0
V2,6.0,32.0,24.0,49.0,20.0,49,259.0,square3,f,0.3355,2,V,2.0
V2,7.0,32.0,21.0,42.0,13.0,42,301.0,square3,f,0.3396,2,V,2.0
V2,8.0,35.0,23.0,45.0,19.0,35,336.0,square1,r,0.3185,0,V,2.0
V2,9.0,33.0,28.0,46.0,17.0,17,353.0,square4,i,0.4708,3,V,2.0
V2,10.0,39.0,27.0,45.0,21.0,27,380.0,square2,j,0.7964,1,V,2.0
V2,11.0,30.0,23.0,44.0,22.0,30,410.0,square1,r,0.3587,0,V,2.0
V2,12.0,31.0,26.0,43.0,16.0,43,453.0,square3,f,0.4359,2,V,2.0
V2,13.0,35.0,26.0,43.0,22.0,43,496.0,square3,f,0.3605,2,V,2.0
V2,14.0,35.0,29.0,46.0,19.0,46,542.0,square3,f,0.3527,2,V,2.0
V2,15.0,36.0,22.0,44.0,20.0,44,586.0,square3,f,0.3173,2,V,2.0
V2,16.0,33.0,27.0,45.0,19.0,45,631.0,square3,f,0.3142,2,V,2.0
V2,17.0,35.0,25.0,41.0,15.0,41,672.0,square3,f,0.2865,2,V,2.0
V2,18.0,37.0,27.0,51.0,21.0,51,723.0,square3,f,0.2134,2,V,2.0
V2,19.0,33.0,25.0,43.0,18.0,43,766.0,square3,f,0.384,2,V,2.0
V2,20.0,39.0,25.0,43.0,20.0,43,809.0,square3,f,0.1103,2,V,2.0
V2,21.0,27.0,32.0,43.0,24.0,43,852.0,square3,f,0.3166,2,V,2.0
V2,22.0,35.0,27.0,50.0,13.0,50,902.0,square3,f,0.4753,2,V,2.0
V2,23.0,36.0,25.0,39.0,17.0,39,941.0,square3,f,0.3001,2,V,2.0
V2,24.0,32.0,45.0,39.0,59.0,39,980.0,square3,f,0.6076,2,V,2.0
V2,25.0,26.0,43.0,37.0,55.0,37,1017.0,square3,f,0.3427,2,V,2.0
V2,26.0,23.0,45.0,39.0,58.0,39,1056.0,square3,f,0.2972,2,V,2.0
V2,27.0,30.0,44.0,40.0,56.0,30,1086.0,square1,r,0.402,0,V,2.0
V2,28.0,34.0,48.0,41.0,54.0,54,1140.0,square4,i,0.2774,3,V,2.0
V2,29.0,29.0,42.0,35.0,54.0,42,1182.0,square2,j,0.2858,1,V,2.0
V2,30.0,22.0,39.0,39.0,55.0,55,1237.0,square4,i,0.2963,3,V,2.0
V2,31.0,32.0,48.0,35.0,50.0,50,1287.0,square4,i,0.3373,3,V,2.0
V2,32.0,27.0,47.0,40.0,58.0,58,1345.0,square4,i,0.3527,3,V,2.0
V2,33.0,28.0,46.0,31.0,54.0,54,1399.0,square4,i,0.4698,3,V,2.0
V2,34.0,28.0,44.0,41.0,49.0,49,1448.0,square4,i,0.3197,3,V,2.0
V2,35.0,31.0,44.0,33.0,59.0,59,1507.0,square4,i,0.3045,3,V,2.0
V2,36.0,29.0,48.0,30.0,55.0,55,1562.0,square4,i,0.1012,3,V,2.0
V2,37.0,25.0,45.0,32.0,51.0,51,1613.0,square4,i,0.2865,3,V,2.0
V2,38.0,29.0,48.0,33.0,54.0,54,1667.0,square4,i,0.3015,3,V,2.0
V2,39.0,29.0,44.0,33.0,54.0,54,1721.0,square4,i,0.334,3,V,2.0
V2,40.0,33.0,42.0,37.0,61.0,61,1782.0,square4,i,0.3517,3,V,2.0
V2,41.0,28.0,45.0,41.0,57.0,57,1839.0,square4,i,0.4187,3,V,2.0
V2,42.0,33.0,46.0,36.0,54.0,54,1893.0,square4,i,0.3665,3,V,2.0
V2,43.0,31.0,42.0,40.0,57.0,57,1950.0,square4,i,0.333,3,V,2.0
V2,44.0,27.0,45.0,38.0,56.0,56,2006.0,square4,i,0.3391,3,V,2.0
V2,45.0,27.0,44.0,32.0,51.0,51,2057.0,square4,i,0.2362,3,V,2.0
V2,46.0,28.0,44.0,39.0,57.0,57,2114.0,square4,i,0.4006,3,V,2.0
V2,47.0,30.0,45.0,36.0,56.0,56,2170.0,square4,i,0.337,3,V,2.0
V2,48.0,31.0,47.0,41.0,59.0,59,2229.0,square4,i,0.3008,3,V,2.0
V2,49.0,32.0,45.0,33.0,57.0,57,2286.0,square4,i,0.2929,3,V,2.0
V2,50.0,24.0,38.0,36.0,52.0,52,2338.0,square4,i,0.2537,3,V,2.0
V2,51.0,29.0,48.0,34.0,54.0,54,2392.0,square4,i,0.3669,3,V,2.0
V2,52.0,30.0,50.0,38.0,56.0,56,2448.0,square4,i,0.8232,3,V,2.0
V2,53.0,27.0,47.0,33.0,55.0,55,2503.0,square4,i,0.4353,3,V,2.0
V2,54.0,34.0,21.0,45.0,25.0,25,2528.0,square4,i,0.3709,3,V,2.0
V2,55.0,36.0,19.0,39.0,24.0,36,2564.0,square1,r,0.3017,0,V,2.0
V2,56.0,29.0,19.0,45.0,18.0,45,2609.0,square3,f,0.5684,2,V,2.0
V2,57.0,29.0,20.0,39.0,20.0,20,2629.0,square2,j,0.3016,1,V,2.0
V2,58.0,40.0,18.0,42.0,21.0,42,2671.0,square3,f,0.4031,2,V,2.0
V2,59.0,31.0,17.0,44.0,23.0,44,2715.0,square3,f,0.3062,2,V,2.0
V2,60.0,31.0,19.0,42.0,20.0,42,2757.0,square3,f,0.3344,2,V,2.0
V2,61.0,34.0,16.0,41.0,25.0,41,2798.0,square3,f,0.4066,2,V,2.0
V2,62.0,28.0,12.0,41.0,22.0,41,2839.0,square3,f,0.3746,2,V,2.0
V2,63.0,32.0,14.0,45.0,26.0,45,2884.0,square3,f,0.3407,2,V,2.0
V2,64.0,36.0,21.0,41.0,25.0,25,2909.0,square4,i,0.2471,3,V,2.0
V2,65.0,32.0,13.0,39.0,24.0,13,2922.0,square2,j,0.4167,1,V,2.0
V2,66.0,35.0,15.0,42.0,20.0,35,2957.0,square1,r,0.2876,0,V,2.0
V2,67.0,30.0,23.0,47.0,27.0,47,3004.0,square3,f,0.5007,2,V,2.0
V2,68.0,31.0,17.0,43.0,24.0,43,3047.0,square3,f,0.3412,2,V,2.0
V2,69.0,33.0,20.0,41.0,20.0,41,3088.0,square3,f,0.334,2,V,2.0
V2,70.0,37.0,17.0,43.0,21.0,43,3131.0,square3,f,0.3522,2,V,2.0
V2,71.0,45.0,31.0,36.0,58.0,36,3167.0,square3,f,0.3014,2,V,2.0
V2,72.0,47.0,31.0,31.0,54.0,31,3198.0,square2,j,0.3499,1,V,2.0
V2,73.0,50.0,30.0,33.0,55.0,50,3248.0,square1,r,0.2077,0,V,2.0
V2,74.0,45.0,31.0,36.0,51.0,51,3299.0,square4,i,0.6186,3,V,2.0
V2,75.0,47.0,28.0,38.0,54.0,54,3353.0,square4,i,0.3872,3,V,2.0
