block,Trial,square1,square2,square3,square4,currPoints,totalPoints,square,choiceKey.keys,choiceKey.rt,armNum,blockType,blockNum
prac,0.0,100.0,0.0,0.0,0.0,100.0,100.0,square1,,,0,p,0.0
prac,1.0,100.0,0.0,0.0,0.0,0.0,100.0,square2,,,1,p,0.0
prac,2.0,100.0,0.0,0.0,0.0,0.0,100.0,square3,,,2,p,0.0
prac,3.0,100.0,0.0,0.0,0.0,0.0,100.0,square4,,,3,p,0.0
prac,4.0,100.0,0.0,0.0,0.0,100.0,200.0,square1,,,0,p,0.0
prac,5.0,100.0,0.0,0.0,0.0,100.0,300.0,square1,,,0,p,0.0
prac,6.0,100.0,0.0,0.0,0.0,100.0,400.0,square1,,,0,p,0.0
prac,7.0,100.0,0.0,0.0,0.0,100.0,500.0,square1,,,0,p,0.0
prac,8.0,100.0,0.0,0.0,0.0,100.0,600.0,square1,,,0,p,0.0
prac,9.0,100.0,0.0,0.0,0.0,100.0,700.0,square1,,,0,p,0.0
V12,0.0,47.0,30.0,38.0,55.0,30.0,30.0,square2,r,0.3526,1,V,12.0
V12,1.0,46.0,33.0,39.0,57.0,57.0,87.0,square4,i,0.2183,3,V,12.0
V12,2.0,51.0,29.0,42.0,52.0,51.0,138.0,square1,f,0.2858,0,V,12.0
V12,3.0,52.0,30.0,38.0,62.0,38.0,176.0,square3,j,0.2147,2,V,12.0
V12,4.0,48.0,30.0,39.0,62.0,30.0,206.0,square2,r,0.4764,1,V,12.0
V12,5.0,55.0,34.0,43.0,61.0,55.0,261.0,square1,f,0.5448,0,V,12.0
V12,6.0,45.0,35.0,42.0,56.0,42.0,303.0,square3,j,0.6192,2,V,12.0
V12,7.0,48.0,29.0,35.0,57.0,35.0,338.0,square3,j,0.2692,2,V,12.0
V12,8.0,46.0,33.0,38.0,59.0,59.0,397.0,square4,i,0.4407,3,V,12.0
V12,9.0,44.0,31.0,42.0,56.0,31.0,428.0,square2,r,0.614,1,V,12.0
V12,10.0,48.0,34.0,45.0,55.0,45.0,473.0,square3,j,0.2649,2,V,12.0
V12,11.0,45.0,32.0,41.0,55.0,55.0,528.0,square4,i,0.5975,3,V,12.0
V12,12.0,52.0,26.0,42.0,57.0,52.0,580.0,square1,f,0.249,0,V,12.0
V12,13.0,56.0,31.0,41.0,54.0,31.0,611.0,square2,r,0.4457,1,V,12.0
V12,14.0,44.0,34.0,40.0,64.0,40.0,651.0,square3,j,0.0477,2,V,12.0
V12,15.0,48.0,32.0,39.0,61.0,61.0,712.0,square4,i,0.2136,3,V,12.0
V12,16.0,49.0,33.0,37.0,58.0,49.0,761.0,square1,f,0.1508,0,V,12.0
V12,17.0,45.0,33.0,43.0,57.0,33.0,794.0,square2,r,0.6117,1,V,12.0
V12,18.0,45.0,28.0,40.0,58.0,40.0,834.0,square3,j,0.3703,2,V,12.0
V12,19.0,42.0,33.0,43.0,59.0,59.0,893.0,square4,i,0.1818,3,V,12.0
V12,20.0,46.0,30.0,38.0,62.0,46.0,939.0,square1,f,0.3605,0,V,12.0
V12,21.0,46.0,35.0,40.0,55.0,40.0,979.0,square3,j,0.0015,2,V,12.0
V12,22.0,46.0,34.0,36.0,63.0,34.0,1013.0,square2,r,0.3637,1,V,12.0
V12,23.0,54.0,34.0,42.0,56.0,56.0,1069.0,square4,i,0.2483,3,V,12.0
V12,24.0,44.0,30.0,41.0,59.0,44.0,1113.0,square1,f,0.1663,0,V,12.0
V12,25.0,49.0,33.0,37.0,64.0,33.0,1146.0,square2,r,0.3106,1,V,12.0
V12,26.0,52.0,34.0,39.0,57.0,39.0,1185.0,square3,j,0.1143,2,V,12.0
V12,27.0,50.0,26.0,37.0,55.0,55.0,1240.0,square4,i,0.1292,3,V,12.0
V12,28.0,41.0,29.0,46.0,21.0,41.0,1281.0,square1,f,0.0713,0,V,12.0
V12,29.0,41.0,28.0,51.0,20.0,51.0,1332.0,square3,j,0.0815,2,V,12.0
V12,30.0,32.0,31.0,46.0,22.0,31.0,1363.0,square2,r,0.0024,1,V,12.0
V12,31.0,38.0,28.0,45.0,22.0,22.0,1385.0,square4,i,0.1815,3,V,12.0
V12,32.0,35.0,27.0,44.0,16.0,35.0,1420.0,square1,f,0.6163,0,V,12.0
V12,33.0,39.0,29.0,49.0,21.0,49.0,1469.0,square3,j,0.0162,2,V,12.0
V12,34.0,39.0,28.0,49.0,15.0,28.0,1497.0,square2,r,0.0193,1,V,12.0
V12,35.0,36.0,29.0,50.0,17.0,36.0,1533.0,square1,f,0.2964,0,V,12.0
V12,36.0,41.0,28.0,48.0,12.0,28.0,1561.0,square2,r,0.1932,1,V,12.0
V12,37.0,34.0,29.0,46.0,25.0,25.0,1586.0,square4,i,0.3745,3,V,12.0
V12,38.0,38.0,28.0,51.0,19.0,51.0,1637.0,square3,j,0.2648,2,V,12.0
V12,39.0,39.0,31.0,45.0,13.0,39.0,1676.0,square1,f,0.8018,0,V,12.0
V12,40.0,35.0,28.0,46.0,26.0,46.0,1722.0,square3,j,0.2157,2,V,12.0
V12,41.0,38.0,27.0,46.0,20.0,27.0,1749.0,square2,r,0.1085,1,V,12.0
V12,42.0,40.0,26.0,50.0,23.0,23.0,1772.0,square4,i,0.0365,3,V,12.0
V12,43.0,33.0,30.0,45.0,18.0,33.0,1805.0,square1,f,0.1822,0,V,12.0
V12,44.0,39.0,31.0,46.0,22.0,46.0,1851.0,square3,j,0.3797,2,V,12.0
V12,45.0,32.0,26.0,42.0,20.0,20.0,1871.0,square4,i,0.2634,3,V,12.0
V12,46.0,36.0,29.0,43.0,24.0,29.0,1900.0,square2,r,0.0644,1,V,12.0
V12,47.0,37.0,30.0,46.0,21.0,46.0,1946.0,square3,j,0.2321,2,V,12.0
V12,48.0,37.0,27.0,44.0,19.0,19.0,1965.0,square4,i,0.3635,3,V,12.0
V12,49.0,36.0,33.0,55.0,16.0,33.0,1998.0,square2,r,0.0294,1,V,12.0
V12,50.0,45.0,28.0,44.0,18.0,45.0,2043.0,square1,f,0.192,0,V,12.0
V12,51.0,35.0,32.0,49.0,19.0,49.0,2092.0,square3,j,1.26,2,V,12.0
V12,52.0,36.0,56.0,31.0,52.0,56.0,2148.0,square2,r,1.0092,1,V,12.0
V12,53.0,36.0,57.0,29.0,45.0,45.0,2193.0,square4,i,0.2162,3,V,12.0
V12,54.0,38.0,61.0,28.0,51.0,38.0,2231.0,square1,f,0.0824,0,V,12.0
V12,55.0,35.0,60.0,29.0,47.0,29.0,2260.0,square3,j,0.2461,2,V,12.0
V12,56.0,34.0,62.0,29.0,46.0,62.0,2322.0,square2,r,0.1138,1,V,12.0
V12,57.0,43.0,57.0,32.0,46.0,46.0,2368.0,square4,i,0.9762,3,V,12.0
V12,58.0,40.0,59.0,32.0,50.0,40.0,2408.0,square1,f,0.1623,0,V,12.0
V12,59.0,41.0,62.0,33.0,48.0,33.0,2441.0,square3,j,0.2662,2,V,12.0
V12,60.0,36.0,61.0,32.0,49.0,61.0,2502.0,square2,r,0.3283,1,V,12.0
V12,61.0,39.0,56.0,32.0,44.0,44.0,2546.0,square4,i,0.3438,3,V,12.0
