block,Trial,square1,square2,square3,square4,currPoints,totalPoints,square,choiceKey.keys,choiceKey.rt,armNum,blockType,blockNum
prac,0.0,100.0,0.0,0.0,0.0,0,0.0,square3,,,2,p,0.0
prac,1.0,100.0,0.0,0.0,0.0,100,100.0,square1,,,0,p,0.0
prac,2.0,100.0,0.0,0.0,0.0,0,100.0,square2,,,1,p,0.0
prac,3.0,100.0,0.0,0.0,0.0,0,100.0,square4,,,3,p,0.0
prac,4.0,100.0,0.0,0.0,0.0,100,200.0,square1,,,0,p,0.0
prac,5.0,100.0,0.0,0.0,0.0,100,300.0,square1,,,0,p,0.0
prac,6.0,100.0,0.0,0.0,0.0,100,400.0,square1,,,0,p,0.0
prac,7.0,100.0,0.0,0.0,0.0,100,500.0,square1,,,0,p,0.0
prac,8.0,100.0,0.0,0.0,0.0,99999,500.0,invalid,,,-1,p,0.0
prac,9.0,100.0,0.0,0.0,0.0,0,500.0,square3,,,2,p,0.0
NS8,0.0,61.0,62.0,34.0,32.0,62,62.0,square2,f,1.731,1,N,8.0
NS8,1.0,57.0,56.0,38.0,27.0,38,100.0,square3,i,0.283,2,N,8.0
NS8,2.0,66.0,55.0,42.0,28.0,28,128.0,square4,j,0.126,3,N,8.0
NS8,3.0,67.0,51.0,37.0,28.0,67,195.0,square1,r,0.011,0,N,8.0
NS8,4.0,65.0,53.0,38.0,32.0,53,248.0,square2,f,0.252,1,N,8.0
NS8,5.0,67.0,52.0,43.0,33.0,67,315.0,square1,r,0.008,0,N,8.0
NS8,6.0,56.0,47.0,41.0,36.0,47,362.0,square2,f,0.197,1,N,8.0
NS8,7.0,58.0,46.0,37.0,31.0,58,420.0,square1,r,0.457,0,N,8.0
NS8,8.0,60.0,58.0,36.0,35.0,36,456.0,square3,i,0.239,2,N,8.0
NS8,9.0,60.0,66.0,41.0,39.0,39,495.0,square4,j,0.595,3,N,8.0
NS8,10.0,60.0,60.0,36.0,33.0,60,555.0,square2,f,0.168,1,N,8.0
NS8,11.0,53.0,63.0,32.0,35.0,53,608.0,square1,r,0.016,0,N,8.0
NS8,12.0,51.0,60.0,32.0,29.0,60,668.0,square2,f,0.12,1,N,8.0
NS8,13.0,53.0,65.0,30.0,32.0,65,733.0,square2,f,0.025,1,N,8.0
NS8,14.0,56.0,69.0,25.0,33.0,69,802.0,square2,f,0.0,1,N,8.0
NS8,15.0,57.0,71.0,29.0,35.0,71,873.0,square2,f,0.095,1,N,8.0
NS8,16.0,55.0,64.0,31.0,33.0,64,937.0,square2,f,0.131,1,N,8.0
NS8,17.0,48.0,65.0,29.0,32.0,48,985.0,square1,r,0.019,0,N,8.0
NS8,18.0,44.0,64.0,28.0,34.0,28,1013.0,square3,i,0.387,2,N,8.0
NS8,19.0,46.0,60.0,26.0,33.0,33,1046.0,square4,j,0.12,3,N,8.0
NS8,20.0,41.0,58.0,29.0,35.0,58,1104.0,square2,f,0.164,1,N,8.0
NS8,21.0,45.0,57.0,29.0,35.0,57,1161.0,square2,f,0.142,1,N,8.0
NS8,22.0,47.0,53.0,32.0,32.0,53,1214.0,square2,f,0.104,1,N,8.0
NS8,23.0,49.0,52.0,33.0,35.0,52,1266.0,square2,f,0.132,1,N,8.0
NS8,24.0,56.0,53.0,30.0,37.0,53,1319.0,square2,f,0.179,1,N,8.0
NS8,25.0,57.0,48.0,28.0,42.0,48,1367.0,square2,f,0.198,1,N,8.0
NS8,26.0,52.0,48.0,33.0,43.0,48,1415.0,square2,f,0.196,1,N,8.0
NS8,27.0,53.0,45.0,28.0,47.0,53,1468.0,square1,r,0.159,0,N,8.0
NS8,28.0,50.0,43.0,27.0,41.0,50,1518.0,square1,r,0.179,0,N,8.0
NS8,29.0,53.0,52.0,29.0,43.0,53,1571.0,square1,r,0.046,0,N,8.0
NS8,30.0,54.0,51.0,30.0,41.0,54,1625.0,square1,r,0.032,0,N,8.0
NS8,31.0,50.0,50.0,31.0,42.0,31,1656.0,square3,i,0.04,2,N,8.0
NS8,32.0,50.0,50.0,35.0,43.0,43,1699.0,square4,j,0.001,3,N,8.0
NS8,33.0,46.0,48.0,39.0,41.0,46,1745.0,square1,r,0.101,0,N,8.0
NS8,34.0,47.0,46.0,41.0,40.0,47,1792.0,square1,r,0.016,0,N,8.0
NS8,35.0,57.0,45.0,36.0,37.0,57,1849.0,square1,r,0.173,0,N,8.0
NS8,36.0,53.0,49.0,41.0,38.0,49,1898.0,square2,f,0.15,1,N,8.0
NS8,37.0,57.0,50.0,41.0,39.0,57,1955.0,square1,r,0.144,0,N,8.0
NS8,38.0,61.0,51.0,39.0,43.0,61,2016.0,square1,r,0.262,0,N,8.0
NS8,39.0,59.0,54.0,41.0,36.0,59,2075.0,square1,r,0.367,0,N,8.0
NS8,40.0,53.0,55.0,47.0,40.0,53,2128.0,square1,r,0.136,0,N,8.0
NS8,41.0,53.0,55.0,43.0,39.0,55,2183.0,square2,f,0.228,1,N,8.0
NS8,42.0,59.0,55.0,45.0,40.0,40,2223.0,square4,j,0.113,3,N,8.0
