block,Trial,square1,square2,square3,square4,currPoints,totalPoints,square,choiceKey.keys,choiceKey.rt,armNum,blockType,blockNum
prac,0.0,100.0,0.0,0.0,0.0,0,0.0,square4,,,3,p,0.0
prac,1.0,100.0,0.0,0.0,0.0,99999,0.0,invalid,,,-1,p,0.0
prac,2.0,100.0,0.0,0.0,0.0,100,100.0,square1,,,0,p,0.0
prac,3.0,100.0,0.0,0.0,0.0,100,200.0,square1,,,0,p,0.0
prac,4.0,100.0,0.0,0.0,0.0,0,200.0,square2,,,1,p,0.0
prac,5.0,100.0,0.0,0.0,0.0,0,200.0,square2,,,1,p,0.0
prac,6.0,100.0,0.0,0.0,0.0,100,300.0,square1,,,0,p,0.0
prac,7.0,100.0,0.0,0.0,0.0,100,400.0,square1,,,0,p,0.0
prac,8.0,100.0,0.0,0.0,0.0,100,500.0,square1,,,0,p,0.0
prac,9.0,100.0,0.0,0.0,0.0,100,600.0,square1,,,0,p,0.0
NS4,0.0,55.0,53.0,59.0,44.0,44,44.0,square4,f,1.19,3,N,4.0
NS4,1.0,49.0,56.0,64.0,41.0,64,108.0,square3,i,0.361,2,N,4.0
NS4,2.0,50.0,54.0,71.0,48.0,54,162.0,square2,j,0.206,1,N,4.0
NS4,3.0,53.0,58.0,67.0,50.0,53,215.0,square1,r,0.554,0,N,4.0
NS4,4.0,49.0,51.0,70.0,55.0,70,285.0,square3,i,0.013,2,N,4.0
NS4,5.0,55.0,59.0,73.0,58.0,73,358.0,square3,i,0.074,2,N,4.0
NS4,6.0,56.0,54.0,71.0,57.0,71,429.0,square3,i,0.141,2,N,4.0
NS4,7.0,60.0,54.0,75.0,52.0,54,483.0,square2,j,0.644,1,N,4.0
NS4,8.0,58.0,53.0,74.0,52.0,58,541.0,square1,r,0.083,0,N,4.0
NS4,9.0,46.0,48.0,78.0,51.0,51,592.0,square4,f,0.352,3,N,4.0
NS4,10.0,55.0,48.0,78.0,51.0,78,670.0,square3,i,0.056,2,N,4.0
NS4,11.0,55.0,44.0,79.0,49.0,79,749.0,square3,i,0.123,2,N,4.0
NS4,12.0,50.0,40.0,79.0,50.0,79,828.0,square3,i,0.082,2,N,4.0
NS4,13.0,45.0,39.0,79.0,53.0,79,907.0,square3,i,0.093,2,N,4.0
NS4,14.0,44.0,38.0,77.0,56.0,77,984.0,square3,i,0.191,2,N,4.0
NS4,15.0,45.0,32.0,68.0,52.0,68,1052.0,square3,i,0.343,2,N,4.0
NS4,16.0,49.0,32.0,74.0,53.0,32,1084.0,square2,j,0.127,1,N,4.0
NS4,17.0,45.0,32.0,69.0,51.0,32,1116.0,square2,j,0.024,1,N,4.0
NS4,18.0,50.0,34.0,69.0,47.0,69,1185.0,square3,i,0.216,2,N,4.0
NS4,19.0,50.0,36.0,65.0,53.0,65,1250.0,square3,i,0.383,2,N,4.0
NS4,20.0,45.0,36.0,62.0,53.0,45,1295.0,square1,r,0.15,0,N,4.0
NS4,21.0,49.0,35.0,62.0,55.0,55,1350.0,square4,f,0.55,3,N,4.0
NS4,22.0,53.0,32.0,61.0,60.0,61,1411.0,square3,i,0.231,2,N,4.0
NS4,23.0,52.0,33.0,58.0,54.0,33,1444.0,square2,j,0.019,1,N,4.0
NS4,24.0,48.0,32.0,52.0,60.0,52,1496.0,square3,i,0.295,2,N,4.0
NS4,25.0,47.0,30.0,53.0,57.0,47,1543.0,square1,r,0.394,0,N,4.0
NS4,26.0,50.0,30.0,60.0,55.0,55,1598.0,square4,f,0.258,3,N,4.0
NS4,27.0,50.0,28.0,62.0,47.0,62,1660.0,square3,i,0.457,2,N,4.0
NS4,28.0,54.0,28.0,58.0,49.0,28,1688.0,square2,j,0.543,1,N,4.0
NS4,29.0,44.0,29.0,50.0,49.0,29,1717.0,square2,j,0.072,1,N,4.0
NS4,30.0,43.0,26.0,55.0,57.0,26,1743.0,square2,j,0.63,1,N,4.0
NS4,31.0,43.0,25.0,60.0,54.0,60,1803.0,square3,i,0.124,2,N,4.0
NS4,32.0,34.0,27.0,58.0,56.0,58,1861.0,square3,i,0.258,2,N,4.0
NS4,33.0,34.0,20.0,60.0,62.0,60,1921.0,square3,i,0.133,2,N,4.0
NS4,34.0,38.0,28.0,58.0,57.0,28,1949.0,square2,j,0.112,1,N,4.0
NS4,35.0,40.0,24.0,63.0,59.0,59,2008.0,square4,f,0.691,3,N,4.0
NS4,36.0,36.0,30.0,56.0,63.0,36,2044.0,square1,r,0.144,0,N,4.0
NS4,37.0,40.0,29.0,54.0,63.0,40,2084.0,square1,r,0.056,0,N,4.0
NS4,38.0,40.0,33.0,53.0,69.0,40,2124.0,square1,r,0.043,0,N,4.0
NS4,39.0,36.0,30.0,57.0,67.0,36,2160.0,square1,r,0.348,0,N,4.0
NS4,40.0,33.0,33.0,58.0,68.0,58,2218.0,square3,i,0.274,2,N,4.0
NS4,41.0,34.0,28.0,58.0,72.0,58,2276.0,square3,i,0.5,2,N,4.0
NS4,42.0,35.0,30.0,60.0,70.0,60,2336.0,square3,i,0.828,2,N,4.0
NS4,43.0,35.0,34.0,57.0,63.0,57,2393.0,square3,i,0.142,2,N,4.0
NS4,44.0,30.0,32.0,59.0,69.0,59,2452.0,square3,i,0.146,2,N,4.0
NS4,45.0,29.0,31.0,60.0,66.0,60,2512.0,square3,i,0.144,2,N,4.0
NS4,46.0,35.0,34.0,66.0,66.0,66,2578.0,square3,i,0.365,2,N,4.0
NS4,47.0,35.0,28.0,63.0,62.0,63,2641.0,square3,i,0.513,2,N,4.0
NS4,48.0,37.0,37.0,61.0,55.0,61,2702.0,square3,i,0.476,2,N,4.0
NS4,49.0,40.0,34.0,59.0,54.0,59,2761.0,square3,i,0.963,2,N,4.0
NS4,50.0,39.0,38.0,68.0,51.0,68,2829.0,square3,i,1.076,2,N,4.0
NS4,51.0,46.0,28.0,69.0,48.0,69,2898.0,square3,i,0.75,2,N,4.0
NS4,52.0,40.0,34.0,62.0,49.0,62,2960.0,square3,i,0.117,2,N,4.0
NS4,53.0,39.0,34.0,63.0,48.0,99999,2960.0,invalid,,,-1,N,4.0
NS4,54.0,44.0,31.0,58.0,47.0,58,3018.0,square3,i,0.443,2,N,4.0
NS4,55.0,42.0,30.0,68.0,46.0,68,3086.0,square3,i,0.073,2,N,4.0
NS4,56.0,36.0,25.0,69.0,44.0,69,3155.0,square3,i,0.009,2,N,4.0
NS4,57.0,35.0,29.0,71.0,46.0,71,3226.0,square3,i,0.059,2,N,4.0
NS4,58.0,43.0,28.0,68.0,47.0,68,3294.0,square3,i,0.052,2,N,4.0
NS4,59.0,43.0,27.0,67.0,43.0,67,3361.0,square3,i,0.181,2,N,4.0
NS4,60.0,40.0,25.0,72.0,46.0,72,3433.0,square3,i,0.141,2,N,4.0
NS4,61.0,39.0,32.0,63.0,43.0,63,3496.0,square3,i,0.047,2,N,4.0
NS4,62.0,39.0,29.0,61.0,39.0,61,3557.0,square3,i,0.894,2,N,4.0
NS4,63.0,41.0,28.0,59.0,40.0,59,3616.0,square3,i,0.128,2,N,4.0
NS4,64.0,41.0,31.0,57.0,51.0,57,3673.0,square3,i,0.085,2,N,4.0
NS4,65.0,46.0,36.0,59.0,58.0,59,3732.0,square3,i,0.099,2,N,4.0
NS4,66.0,45.0,36.0,53.0,46.0,53,3785.0,square3,i,0.091,2,N,4.0
NS4,67.0,40.0,34.0,49.0,46.0,49,3834.0,square3,i,0.297,2,N,4.0
NS4,68.0,43.0,37.0,48.0,48.0,48,3882.0,square3,i,0.101,2,N,4.0
