block,Trial,square1,square2,square3,square4,currPoints,totalPoints,square,choiceKey.keys,choiceKey.rt,armNum,blockType,blockNum
prac,0.0,100.0,0.0,0.0,0.0,0,0.0,square3,,,2,p,0.0
prac,1.0,100.0,0.0,0.0,0.0,0,0.0,square2,,,1,p,0.0
prac,2.0,100.0,0.0,0.0,0.0,100,100.0,square1,,,0,p,0.0
prac,3.0,100.0,0.0,0.0,0.0,0,100.0,square4,,,3,p,0.0
prac,4.0,100.0,0.0,0.0,0.0,100,200.0,square1,,,0,p,0.0
prac,5.0,100.0,0.0,0.0,0.0,100,300.0,square1,,,0,p,0.0
prac,6.0,100.0,0.0,0.0,0.0,100,400.0,square1,,,0,p,0.0
prac,7.0,100.0,0.0,0.0,0.0,100,500.0,square1,,,0,p,0.0
prac,8.0,100.0,0.0,0.0,0.0,0,500.0,square3,,,2,p,0.0
prac,9.0,100.0,0.0,0.0,0.0,100,600.0,square1,,,0,p,0.0
S10,0.0,72.0,76.0,80.0,64.0,64,64.0,square4,r,0.8873,3,S,10.0
S10,1.0,76.0,75.0,74.0,65.0,74,138.0,square3,j,0.7407,2,S,10.0
S10,2.0,70.0,72.0,79.0,74.0,79,217.0,square3,j,0.8015,2,S,10.0
S10,3.0,69.0,77.0,76.0,68.0,69,286.0,square1,i,0.0807,0,S,10.0
S10,4.0,72.0,79.0,77.0,70.0,79,365.0,square2,f,0.3516,1,S,10.0
S10,5.0,68.0,74.0,72.0,64.0,72,437.0,square3,j,0.3289,2,S,10.0
S10,6.0,70.0,77.0,72.0,62.0,62,499.0,square4,r,0.4819,3,S,10.0
S10,7.0,78.0,81.0,80.0,74.0,81,580.0,square2,f,0.2547,1,S,10.0
S10,8.0,78.0,78.0,82.0,66.0,78,658.0,square2,f,0.2842,1,S,10.0
S10,9.0,69.0,76.0,77.0,65.0,77,735.0,square3,j,0.6134,2,S,10.0
S10,10.0,72.0,78.0,72.0,75.0,72,807.0,square1,i,0.2004,0,S,10.0
S10,11.0,71.0,76.0,78.0,66.0,76,883.0,square2,f,0.2514,1,S,10.0
S10,12.0,73.0,83.0,79.0,69.0,83,966.0,square2,f,0.5404,1,S,10.0
S10,13.0,68.0,77.0,65.0,65.0,77,1043.0,square2,f,0.2718,1,S,10.0
S10,14.0,69.0,84.0,79.0,65.0,84,1127.0,square2,f,0.0436,1,S,10.0
S10,15.0,72.0,84.0,70.0,71.0,71,1198.0,square4,r,0.469,3,S,10.0
S10,16.0,79.0,80.0,82.0,67.0,80,1278.0,square2,f,0.2449,1,S,10.0
S10,17.0,69.0,83.0,75.0,70.0,75,1353.0,square3,j,0.6199,2,S,10.0
S10,18.0,69.0,75.0,69.0,68.0,69,1422.0,square1,i,0.2727,0,S,10.0
S10,19.0,70.0,83.0,73.0,66.0,66,1488.0,square4,r,0.2506,3,S,10.0
S10,20.0,69.0,83.0,75.0,66.0,83,1571.0,square2,f,0.5317,1,S,10.0
S10,21.0,77.0,70.0,75.0,70.0,70,1641.0,square2,f,0.4034,1,S,10.0
S10,22.0,73.0,77.0,81.0,69.0,77,1718.0,square2,f,0.1181,1,S,10.0
S10,23.0,73.0,78.0,70.0,65.0,78,1796.0,square2,f,0.2668,1,S,10.0
S10,24.0,70.0,80.0,75.0,66.0,80,1876.0,square2,f,0.2855,1,S,10.0
S10,25.0,70.0,80.0,73.0,72.0,73,1949.0,square3,j,0.6688,2,S,10.0
S10,26.0,73.0,75.0,73.0,75.0,75,2024.0,square2,f,0.1186,1,S,10.0
S10,27.0,77.0,81.0,83.0,66.0,81,2105.0,square2,f,0.3349,1,S,10.0
S10,28.0,73.0,79.0,79.0,73.0,79,2184.0,square3,j,0.1005,2,S,10.0
S10,29.0,73.0,79.0,72.0,69.0,79,2263.0,square2,f,0.4297,1,S,10.0
S10,30.0,71.0,85.0,79.0,69.0,85,2348.0,square2,f,0.0648,1,S,10.0
S10,31.0,71.0,85.0,83.0,66.0,85,2433.0,square2,f,0.2833,1,S,10.0
S10,32.0,78.0,79.0,77.0,65.0,77,2510.0,square3,j,0.2071,2,S,10.0
S10,33.0,83.0,79.0,72.0,68.0,79,2589.0,square2,f,0.2838,1,S,10.0
S10,34.0,68.0,74.0,79.0,72.0,74,2663.0,square2,f,0.7862,1,S,10.0
S10,35.0,70.0,83.0,79.0,67.0,83,2746.0,square2,f,0.276,1,S,10.0
S10,36.0,67.0,76.0,75.0,72.0,67,2813.0,square1,i,0.2173,0,S,10.0
S10,37.0,76.0,82.0,79.0,60.0,60,2873.0,square4,r,0.156,3,S,10.0
S10,38.0,72.0,75.0,69.0,68.0,75,2948.0,square2,f,0.2791,1,S,10.0
S10,39.0,73.0,78.0,76.0,70.0,76,3024.0,square3,j,0.8302,2,S,10.0
S10,40.0,76.0,77.0,66.0,60.0,77,3101.0,square2,f,0.5444,1,S,10.0
S10,41.0,74.0,83.0,73.0,67.0,83,3184.0,square2,f,0.5403,1,S,10.0
S10,42.0,72.0,69.0,80.0,63.0,69,3253.0,square2,f,0.2626,1,S,10.0
S10,43.0,69.0,74.0,72.0,68.0,72,3325.0,square3,j,0.1855,2,S,10.0
S10,44.0,67.0,76.0,70.0,65.0,76,3401.0,square2,f,0.3216,1,S,10.0
S10,45.0,76.0,81.0,74.0,72.0,74,3475.0,square3,j,0.4697,2,S,10.0
S10,46.0,76.0,79.0,76.0,66.0,79,3554.0,square2,f,0.2179,1,S,10.0
S10,47.0,67.0,81.0,84.0,60.0,84,3638.0,square3,j,0.2987,2,S,10.0
S10,48.0,73.0,83.0,75.0,66.0,75,3713.0,square3,j,0.5408,2,S,10.0
S10,49.0,66.0,77.0,74.0,71.0,77,3790.0,square2,f,0.2354,1,S,10.0
S9,0.0,36.0,36.0,32.0,32.0,32,32.0,square4,f,0.6794,3,S,9.0
S9,1.0,40.0,29.0,36.0,24.0,99999,32.0,invalid,,,-1,S,9.0
S9,2.0,31.0,43.0,22.0,29.0,31,63.0,square1,r,0.8588,0,S,9.0
S9,3.0,41.0,33.0,28.0,27.0,33,96.0,square2,j,0.3731,1,S,9.0
S9,4.0,34.0,29.0,32.0,31.0,32,128.0,square3,i,0.1742,2,S,9.0
S9,5.0,41.0,32.0,22.0,29.0,29,157.0,square4,f,0.3425,3,S,9.0
S9,6.0,44.0,30.0,21.0,28.0,44,201.0,square1,r,0.3,0,S,9.0
S9,7.0,39.0,37.0,26.0,24.0,39,240.0,square1,r,0.3683,0,S,9.0
S9,8.0,41.0,33.0,23.0,20.0,41,281.0,square1,r,0.1746,0,S,9.0
S9,9.0,30.0,35.0,24.0,27.0,35,316.0,square2,j,0.512,1,S,9.0
S9,10.0,41.0,29.0,23.0,28.0,23,339.0,square3,i,0.2656,2,S,9.0
S9,11.0,37.0,38.0,22.0,33.0,37,376.0,square1,r,0.4024,0,S,9.0
S9,12.0,35.0,31.0,27.0,32.0,31,407.0,square2,j,0.3368,1,S,9.0
S9,13.0,38.0,37.0,30.0,29.0,38,445.0,square1,r,0.1541,0,S,9.0
S9,14.0,36.0,38.0,30.0,37.0,38,483.0,square2,j,0.2267,1,S,9.0
S9,15.0,40.0,29.0,27.0,24.0,40,523.0,square1,r,0.3323,0,S,9.0
S9,16.0,33.0,37.0,29.0,28.0,33,556.0,square1,r,0.2152,0,S,9.0
S9,17.0,41.0,32.0,36.0,31.0,41,597.0,square1,r,0.0683,0,S,9.0
S9,18.0,39.0,26.0,16.0,35.0,39,636.0,square1,r,0.4532,0,S,9.0
S9,19.0,35.0,30.0,23.0,27.0,30,666.0,square2,j,0.4051,1,S,9.0
S9,20.0,39.0,34.0,23.0,29.0,39,705.0,square1,r,0.1778,0,S,9.0
S9,21.0,35.0,37.0,28.0,31.0,35,740.0,square1,r,0.6143,0,S,9.0
S9,22.0,37.0,30.0,23.0,38.0,38,778.0,square4,f,0.2017,3,S,9.0
S9,23.0,37.0,34.0,27.0,34.0,27,805.0,square3,i,1.6405,2,S,9.0
S9,24.0,31.0,34.0,26.0,27.0,27,832.0,square4,f,0.3607,3,S,9.0
S9,25.0,38.0,40.0,29.0,24.0,38,870.0,square1,r,0.2428,0,S,9.0
S9,26.0,43.0,31.0,21.0,24.0,43,913.0,square1,r,0.3011,0,S,9.0
S9,27.0,30.0,31.0,23.0,28.0,30,943.0,square1,r,0.2766,0,S,9.0
S9,28.0,44.0,32.0,31.0,32.0,44,987.0,square1,r,0.0302,0,S,9.0
S9,29.0,36.0,38.0,22.0,22.0,36,1023.0,square1,r,0.043,0,S,9.0
S9,30.0,41.0,30.0,26.0,29.0,41,1064.0,square1,r,0.1422,0,S,9.0
S9,31.0,39.0,37.0,30.0,32.0,39,1103.0,square1,r,0.0587,0,S,9.0
S9,32.0,35.0,39.0,28.0,31.0,35,1138.0,square1,r,0.2222,0,S,9.0
S9,33.0,37.0,39.0,29.0,32.0,37,1175.0,square1,r,0.6756,0,S,9.0
S9,34.0,46.0,33.0,21.0,25.0,46,1221.0,square1,r,0.0249,0,S,9.0
S9,35.0,38.0,33.0,28.0,28.0,38,1259.0,square1,r,1.1354,0,S,9.0
S9,36.0,40.0,37.0,21.0,32.0,40,1299.0,square1,r,0.165,0,S,9.0
S9,37.0,38.0,43.0,23.0,37.0,43,1342.0,square2,j,0.1838,1,S,9.0
S9,38.0,36.0,31.0,29.0,29.0,31,1373.0,square2,j,0.176,1,S,9.0
S9,39.0,41.0,29.0,26.0,28.0,29,1402.0,square2,j,0.5494,1,S,9.0
S9,40.0,32.0,36.0,26.0,28.0,32,1434.0,square1,r,0.201,0,S,9.0
S9,41.0,40.0,37.0,35.0,28.0,40,1474.0,square1,r,0.26,0,S,9.0
S9,42.0,43.0,32.0,26.0,37.0,43,1517.0,square1,r,0.0675,0,S,9.0
S9,43.0,40.0,31.0,23.0,31.0,40,1557.0,square1,r,0.173,0,S,9.0
S9,44.0,42.0,38.0,24.0,40.0,42,1599.0,square1,r,0.12,0,S,9.0
S9,45.0,36.0,35.0,30.0,33.0,36,1635.0,square1,r,0.0576,0,S,9.0
S9,46.0,38.0,30.0,33.0,26.0,38,1673.0,square1,r,0.7317,0,S,9.0
S9,47.0,39.0,37.0,25.0,26.0,39,1712.0,square1,r,0.2005,0,S,9.0
