block,Trial,square1,square2,square3,square4,currPoints,totalPoints,square,choiceKey.keys,choiceKey.rt,armNum,blockType,blockNum
prac,0.0,100.0,0.0,0.0,0.0,99999,0.0,invalid,,,-1,p,0.0
prac,1.0,100.0,0.0,0.0,0.0,99999,0.0,invalid,,,-1,p,0.0
prac,2.0,100.0,0.0,0.0,0.0,99999,0.0,invalid,,,-1,p,0.0
prac,3.0,100.0,0.0,0.0,0.0,99999,0.0,invalid,,,-1,p,0.0
prac,4.0,100.0,0.0,0.0,0.0,99999,0.0,invalid,,,-1,p,0.0
prac,5.0,100.0,0.0,0.0,0.0,99999,0.0,invalid,,,-1,p,0.0
prac,6.0,100.0,0.0,0.0,0.0,99999,0.0,invalid,,,-1,p,0.0
prac,7.0,100.0,0.0,0.0,0.0,99999,0.0,invalid,,,-1,p,0.0
prac,8.0,100.0,0.0,0.0,0.0,99999,0.0,invalid,,,-1,p,0.0
prac,9.0,100.0,0.0,0.0,0.0,99999,0.0,invalid,,,-1,p,0.0
V12,0.0,47.0,30.0,38.0,55.0,55,55.0,square4,r,0.607,3,V,12.0
V12,1.0,46.0,33.0,39.0,57.0,39,94.0,square3,i,0.0014,2,V,12.0
V12,2.0,51.0,29.0,42.0,52.0,51,145.0,square1,f,0.3806,0,V,12.0
V12,3.0,52.0,30.0,38.0,62.0,30,175.0,square2,j,0.2497,1,V,12.0
V12,4.0,48.0,30.0,39.0,62.0,62,237.0,square4,r,0.2976,3,V,12.0
V12,5.0,55.0,34.0,43.0,61.0,43,280.0,square3,i,0.2994,2,V,12.0
V12,6.0,45.0,35.0,42.0,56.0,45,325.0,square1,f,0.8341,0,V,12.0
V12,7.0,48.0,29.0,35.0,57.0,29,354.0,square2,j,0.3328,1,V,12.0
V12,8.0,46.0,33.0,38.0,59.0,59,413.0,square4,r,0.3815,3,V,12.0
V12,9.0,44.0,31.0,42.0,56.0,42,455.0,square3,i,0.4487,2,V,12.0
V12,10.0,48.0,34.0,45.0,55.0,48,503.0,square1,f,0.4149,0,V,12.0
V12,11.0,45.0,32.0,41.0,55.0,32,535.0,square2,j,0.1347,1,V,12.0
V12,12.0,52.0,26.0,42.0,57.0,57,592.0,square4,r,0.1627,3,V,12.0
V12,13.0,56.0,31.0,41.0,54.0,54,646.0,square4,r,0.3347,3,V,12.0
V12,14.0,44.0,34.0,40.0,64.0,64,710.0,square4,r,0.066,3,V,12.0
V12,15.0,48.0,32.0,39.0,61.0,61,771.0,square4,r,0.269,3,V,12.0
V12,16.0,49.0,33.0,37.0,58.0,58,829.0,square4,r,0.2509,3,V,12.0
V12,17.0,45.0,33.0,43.0,57.0,57,886.0,square4,r,0.0067,3,V,12.0
V12,18.0,45.0,28.0,40.0,58.0,58,944.0,square4,r,0.5678,3,V,12.0
V12,19.0,42.0,33.0,43.0,59.0,59,1003.0,square4,r,0.169,3,V,12.0
V12,20.0,46.0,30.0,38.0,62.0,62,1065.0,square4,r,0.2665,3,V,12.0
V12,21.0,46.0,35.0,40.0,55.0,40,1105.0,square3,i,0.6012,2,V,12.0
V12,22.0,46.0,34.0,36.0,63.0,63,1168.0,square4,r,0.1689,3,V,12.0
V12,23.0,54.0,34.0,42.0,56.0,56,1224.0,square4,r,0.299,3,V,12.0
V12,24.0,44.0,30.0,41.0,59.0,59,1283.0,square4,r,0.8701,3,V,12.0
V12,25.0,49.0,33.0,37.0,64.0,64,1347.0,square4,r,0.0667,3,V,12.0
V12,26.0,52.0,34.0,39.0,57.0,57,1404.0,square4,r,0.5502,3,V,12.0
V12,27.0,50.0,26.0,37.0,55.0,55,1459.0,square4,r,0.3825,3,V,12.0
V12,28.0,41.0,29.0,46.0,21.0,21,1480.0,square4,r,0.1311,3,V,12.0
V12,29.0,41.0,28.0,51.0,20.0,20,1500.0,square4,r,0.1666,3,V,12.0
V12,30.0,32.0,31.0,46.0,22.0,22,1522.0,square4,r,0.2867,3,V,12.0
V12,31.0,38.0,28.0,45.0,22.0,38,1560.0,square1,f,0.5988,0,V,12.0
V12,32.0,35.0,27.0,44.0,16.0,27,1587.0,square2,j,0.3821,1,V,12.0
V12,33.0,39.0,29.0,49.0,21.0,21,1608.0,square4,r,0.3162,3,V,12.0
V12,34.0,39.0,28.0,49.0,15.0,15,1623.0,square4,r,0.3321,3,V,12.0
V12,35.0,36.0,29.0,50.0,17.0,50,1673.0,square3,i,0.298,2,V,12.0
V12,36.0,41.0,28.0,48.0,12.0,48,1721.0,square3,i,0.3152,2,V,12.0
V12,37.0,34.0,29.0,46.0,25.0,46,1767.0,square3,i,0.1995,2,V,12.0
V12,38.0,38.0,28.0,51.0,19.0,51,1818.0,square3,i,0.3501,2,V,12.0
V12,39.0,39.0,31.0,45.0,13.0,45,1863.0,square3,i,0.2579,2,V,12.0
V12,40.0,35.0,28.0,46.0,26.0,46,1909.0,square3,i,0.3166,2,V,12.0
V12,41.0,38.0,27.0,46.0,20.0,46,1955.0,square3,i,0.2674,2,V,12.0
V12,42.0,40.0,26.0,50.0,23.0,50,2005.0,square3,i,0.2001,2,V,12.0
V12,43.0,33.0,30.0,45.0,18.0,45,2050.0,square3,i,0.2551,2,V,12.0
V12,44.0,39.0,31.0,46.0,22.0,46,2096.0,square3,i,0.2833,2,V,12.0
V12,45.0,32.0,26.0,42.0,20.0,42,2138.0,square3,i,0.4166,2,V,12.0
V12,46.0,36.0,29.0,43.0,24.0,43,2181.0,square3,i,0.3555,2,V,12.0
V12,47.0,37.0,30.0,46.0,21.0,37,2218.0,square1,f,0.6655,0,V,12.0
V12,48.0,37.0,27.0,44.0,19.0,44,2262.0,square3,i,0.0016,2,V,12.0
V12,49.0,36.0,33.0,55.0,16.0,55,2317.0,square3,i,0.1525,2,V,12.0
V12,50.0,45.0,28.0,44.0,18.0,28,2345.0,square2,j,0.7337,1,V,12.0
V12,51.0,35.0,32.0,49.0,19.0,49,2394.0,square3,i,0.152,2,V,12.0
V12,52.0,36.0,56.0,31.0,52.0,31,2425.0,square3,i,0.3169,2,V,12.0
V12,53.0,36.0,57.0,29.0,45.0,29,2454.0,square3,i,0.318,2,V,12.0
V12,54.0,38.0,61.0,28.0,51.0,38,2492.0,square1,f,0.3492,0,V,12.0
V12,55.0,35.0,60.0,29.0,47.0,47,2539.0,square4,r,0.0157,3,V,12.0
V12,56.0,34.0,62.0,29.0,46.0,46,2585.0,square4,r,0.2678,3,V,12.0
V12,57.0,43.0,57.0,32.0,46.0,46,2631.0,square4,r,0.1345,3,V,12.0
V12,58.0,40.0,59.0,32.0,50.0,50,2681.0,square4,r,0.2984,3,V,12.0
V12,59.0,41.0,62.0,33.0,48.0,48,2729.0,square4,r,0.3216,3,V,12.0
V12,60.0,36.0,61.0,32.0,49.0,49,2778.0,square4,r,0.2677,3,V,12.0
V12,61.0,39.0,56.0,32.0,44.0,44,2822.0,square4,r,0.0344,3,V,12.0
V12,62.0,39.0,57.0,30.0,46.0,46,2868.0,square4,r,0.0319,3,V,12.0
V12,63.0,42.0,53.0,29.0,46.0,46,2914.0,square4,r,1.0516,3,V,12.0
V12,64.0,35.0,57.0,32.0,50.0,50,2964.0,square4,r,0.283,3,V,12.0
V12,65.0,44.0,58.0,32.0,49.0,49,3013.0,square4,r,0.1999,3,V,12.0
V12,66.0,44.0,56.0,29.0,52.0,52,3065.0,square4,r,0.0134,3,V,12.0
V12,67.0,41.0,60.0,30.0,49.0,49,3114.0,square4,r,0.1339,3,V,12.0
V12,68.0,42.0,58.0,32.0,45.0,58,3172.0,square2,j,0.0513,1,V,12.0
V12,69.0,36.0,60.0,33.0,50.0,50,3222.0,square4,r,0.0814,3,V,12.0
V12,70.0,36.0,57.0,27.0,46.0,27,3249.0,square3,i,0.0327,2,V,12.0
V12,71.0,41.0,59.0,32.0,48.0,41,3290.0,square1,f,0.0675,0,V,12.0
V12,72.0,34.0,59.0,31.0,49.0,49,3339.0,square4,r,0.0369,3,V,12.0
V12,73.0,71.0,53.0,65.0,49.0,49,3388.0,square4,r,0.7501,3,V,12.0
V12,74.0,69.0,49.0,63.0,45.0,45,3433.0,square4,r,0.0879,3,V,12.0
V12,75.0,72.0,51.0,56.0,46.0,46,3479.0,square4,r,0.0077,3,V,12.0
V12,76.0,72.0,48.0,58.0,43.0,43,3522.0,square4,r,0.0328,3,V,12.0
V12,77.0,74.0,57.0,59.0,44.0,44,3566.0,square4,r,0.9843,3,V,12.0
V12,78.0,69.0,55.0,63.0,50.0,50,3616.0,square4,r,0.7509,3,V,12.0
V12,79.0,73.0,53.0,58.0,43.0,43,3659.0,square4,r,0.022,3,V,12.0
V12,80.0,71.0,47.0,65.0,40.0,40,3699.0,square4,r,0.4687,3,V,12.0
V12,81.0,66.0,49.0,57.0,40.0,40,3739.0,square4,r,0.7341,3,V,12.0
V12,82.0,71.0,53.0,57.0,48.0,48,3787.0,square4,r,0.3671,3,V,12.0
V12,83.0,70.0,50.0,56.0,49.0,49,3836.0,square4,r,0.3005,3,V,12.0
V12,84.0,69.0,45.0,64.0,43.0,43,3879.0,square4,r,0.0546,3,V,12.0
V12,85.0,64.0,48.0,54.0,42.0,42,3921.0,square4,r,0.706,3,V,12.0
V12,86.0,71.0,49.0,63.0,44.0,44,3965.0,square4,r,0.1668,3,V,12.0
V12,87.0,72.0,52.0,55.0,42.0,55,4020.0,square3,i,0.0996,2,V,12.0
V12,88.0,64.0,48.0,59.0,44.0,59,4079.0,square3,i,0.351,2,V,12.0
V12,89.0,69.0,48.0,62.0,45.0,62,4141.0,square3,i,0.1846,2,V,12.0
V12,90.0,68.0,56.0,60.0,42.0,60,4201.0,square3,i,0.2007,2,V,12.0
V12,91.0,69.0,52.0,62.0,45.0,62,4263.0,square3,i,0.1513,2,V,12.0
V12,92.0,65.0,50.0,64.0,47.0,64,4327.0,square3,i,0.3015,2,V,12.0
V12,93.0,68.0,51.0,62.0,43.0,62,4389.0,square3,i,0.2347,2,V,12.0
V12,94.0,68.0,52.0,60.0,38.0,60,4449.0,square3,i,0.1387,2,V,12.0
V12,95.0,71.0,52.0,58.0,47.0,58,4507.0,square3,i,0.2666,2,V,12.0
V12,96.0,66.0,49.0,59.0,44.0,59,4566.0,square3,i,0.0841,2,V,12.0
V12,97.0,74.0,47.0,54.0,47.0,54,4620.0,square3,i,0.2034,2,V,12.0
V12,98.0,68.0,43.0,64.0,41.0,64,4684.0,square3,i,0.1319,2,V,12.0
V12,99.0,71.0,53.0,62.0,44.0,62,4746.0,square3,i,0.1268,2,V,12.0
V4,0.0,63.0,38.0,47.0,55.0,63,63.0,square1,r,0.6017,0,V,4.0
V4,1.0,66.0,42.0,43.0,59.0,42,105.0,square2,i,0.3659,1,V,4.0
V4,2.0,66.0,39.0,57.0,59.0,57,162.0,square3,f,0.1992,2,V,4.0
V4,3.0,66.0,37.0,51.0,59.0,59,221.0,square4,j,0.1826,3,V,4.0
V4,4.0,69.0,37.0,50.0,55.0,55,276.0,square4,j,0.3179,3,V,4.0
V4,5.0,64.0,44.0,46.0,62.0,44,320.0,square2,i,0.182,1,V,4.0
V4,6.0,75.0,43.0,49.0,57.0,75,395.0,square1,r,0.0497,0,V,4.0
V4,7.0,62.0,41.0,52.0,59.0,52,447.0,square3,f,0.3502,2,V,4.0
V4,8.0,65.0,41.0,44.0,60.0,65,512.0,square1,r,0.1699,0,V,4.0
V4,9.0,68.0,35.0,44.0,64.0,35,547.0,square2,i,0.2023,1,V,4.0
V4,10.0,67.0,44.0,48.0,61.0,61,608.0,square4,j,0.0979,3,V,4.0
V4,11.0,61.0,40.0,48.0,56.0,48,656.0,square3,f,0.0835,2,V,4.0
V4,12.0,68.0,41.0,49.0,55.0,68,724.0,square1,r,0.1213,0,V,4.0
V4,13.0,63.0,42.0,47.0,60.0,60,784.0,square4,j,0.1496,3,V,4.0
V4,14.0,63.0,40.0,51.0,55.0,63,847.0,square1,r,0.0017,0,V,4.0
V4,15.0,62.0,41.0,52.0,62.0,41,888.0,square2,i,0.1852,1,V,4.0
V4,16.0,69.0,37.0,47.0,60.0,47,935.0,square3,f,0.2011,2,V,4.0
V4,17.0,66.0,40.0,48.0,56.0,66,1001.0,square1,r,0.167,0,V,4.0
V4,18.0,67.0,43.0,47.0,59.0,67,1068.0,square1,r,0.0019,0,V,4.0
V4,19.0,64.0,42.0,51.0,59.0,64,1132.0,square1,r,0.2343,0,V,4.0
V4,20.0,67.0,40.0,47.0,58.0,67,1199.0,square1,r,0.0346,0,V,4.0
V4,21.0,60.0,41.0,50.0,59.0,60,1259.0,square1,r,0.2339,0,V,4.0
V4,22.0,66.0,43.0,54.0,55.0,66,1325.0,square1,r,0.0436,0,V,4.0
V4,23.0,67.0,37.0,50.0,62.0,67,1392.0,square1,r,1.7842,0,V,4.0
V4,24.0,67.0,37.0,49.0,60.0,37,1429.0,square2,i,0.8255,1,V,4.0
V4,25.0,67.0,39.0,55.0,52.0,52,1481.0,square4,j,0.5658,3,V,4.0
V4,26.0,64.0,39.0,51.0,63.0,64,1545.0,square1,r,0.2169,0,V,4.0
V4,27.0,68.0,36.0,55.0,60.0,36,1581.0,square2,i,0.349,1,V,4.0
V4,28.0,67.0,40.0,46.0,54.0,46,1627.0,square3,f,0.3668,2,V,4.0
V4,29.0,67.0,41.0,50.0,57.0,67,1694.0,square1,r,0.1331,0,V,4.0
V4,30.0,66.0,39.0,49.0,53.0,53,1747.0,square4,j,0.033,3,V,4.0
V4,31.0,70.0,38.0,48.0,58.0,70,1817.0,square1,r,0.2339,0,V,4.0
V4,32.0,63.0,40.0,53.0,61.0,40,1857.0,square2,i,0.1155,1,V,4.0
V4,33.0,66.0,41.0,51.0,56.0,66,1923.0,square1,r,0.0148,0,V,4.0
V4,34.0,64.0,39.0,46.0,57.0,46,1969.0,square3,f,0.6155,2,V,4.0
V4,35.0,69.0,36.0,50.0,58.0,69,2038.0,square1,r,0.1485,0,V,4.0
V4,36.0,60.0,43.0,53.0,54.0,60,2098.0,square1,r,0.533,0,V,4.0
V4,37.0,52.0,78.0,68.0,66.0,78,2176.0,square2,i,0.4337,1,V,4.0
V4,38.0,44.0,81.0,68.0,62.0,81,2257.0,square2,i,0.3024,1,V,4.0
V4,39.0,59.0,71.0,70.0,63.0,71,2328.0,square2,i,0.3924,1,V,4.0
V4,40.0,53.0,77.0,73.0,59.0,77,2405.0,square2,i,0.3671,1,V,4.0
V4,41.0,53.0,76.0,74.0,66.0,76,2481.0,square2,i,0.7531,1,V,4.0
V4,42.0,51.0,79.0,73.0,59.0,79,2560.0,square2,i,0.3649,1,V,4.0
V4,43.0,48.0,76.0,68.0,65.0,76,2636.0,square2,i,0.4507,1,V,4.0
V4,44.0,57.0,83.0,78.0,63.0,99999,2636.0,invalid,,,-1,V,4.0
V4,45.0,54.0,74.0,69.0,61.0,74,2710.0,square2,i,0.1723,1,V,4.0
V4,46.0,53.0,85.0,66.0,62.0,85,2795.0,square2,i,0.1323,1,V,4.0
V4,47.0,56.0,83.0,68.0,57.0,83,2878.0,square2,i,0.1155,1,V,4.0
V4,48.0,49.0,74.0,73.0,59.0,74,2952.0,square2,i,0.03,1,V,4.0
V4,49.0,54.0,74.0,70.0,60.0,74,3026.0,square2,i,0.1719,1,V,4.0
V4,50.0,47.0,83.0,69.0,60.0,69,3095.0,square3,f,0.0816,2,V,4.0
V4,51.0,54.0,78.0,73.0,56.0,54,3149.0,square1,r,0.0836,0,V,4.0
V4,52.0,52.0,76.0,71.0,58.0,52,3201.0,square1,r,0.1169,0,V,4.0
V4,53.0,51.0,82.0,76.0,63.0,82,3283.0,square2,i,0.0994,1,V,4.0
V4,54.0,57.0,76.0,69.0,64.0,76,3359.0,square2,i,0.0494,1,V,4.0
V4,55.0,49.0,75.0,68.0,59.0,75,3434.0,square2,i,0.1358,1,V,4.0
V4,56.0,55.0,81.0,66.0,65.0,81,3515.0,square2,i,0.2852,1,V,4.0
V4,57.0,58.0,80.0,72.0,63.0,80,3595.0,square2,i,0.5746,1,V,4.0
V4,58.0,49.0,81.0,66.0,62.0,49,3644.0,square1,r,0.4715,0,V,4.0
V4,59.0,57.0,78.0,73.0,59.0,78,3722.0,square2,i,0.0665,1,V,4.0
V4,60.0,48.0,79.0,66.0,59.0,79,3801.0,square2,i,0.0657,1,V,4.0
V4,61.0,53.0,80.0,72.0,60.0,80,3881.0,square2,i,0.0679,1,V,4.0
V4,62.0,53.0,79.0,70.0,61.0,79,3960.0,square2,i,0.2829,1,V,4.0
V4,63.0,81.0,66.0,90.0,66.0,66,4026.0,square2,i,0.0506,1,V,4.0
V4,64.0,80.0,64.0,85.0,76.0,64,4090.0,square2,i,0.1158,1,V,4.0
V4,65.0,77.0,61.0,92.0,74.0,61,4151.0,square2,i,0.1668,1,V,4.0
V4,66.0,89.0,65.0,91.0,73.0,65,4216.0,square2,i,0.4336,1,V,4.0
V4,67.0,86.0,64.0,92.0,70.0,70,4286.0,square4,j,0.1858,3,V,4.0
V4,68.0,82.0,60.0,91.0,77.0,82,4368.0,square1,r,0.2174,0,V,4.0
V4,69.0,78.0,69.0,90.0,70.0,69,4437.0,square2,i,0.1186,1,V,4.0
V4,70.0,85.0,64.0,95.0,73.0,95,4532.0,square3,f,0.1466,2,V,4.0
V4,71.0,85.0,61.0,88.0,69.0,88,4620.0,square3,f,0.2208,2,V,4.0
V4,72.0,86.0,63.0,87.0,75.0,87,4707.0,square3,f,0.0997,2,V,4.0
V4,73.0,86.0,69.0,92.0,70.0,92,4799.0,square3,f,0.0832,2,V,4.0
V4,74.0,81.0,62.0,90.0,69.0,90,4889.0,square3,f,0.1487,2,V,4.0
V4,75.0,83.0,66.0,88.0,74.0,88,4977.0,square3,f,0.2026,2,V,4.0
V4,76.0,80.0,64.0,92.0,75.0,92,5069.0,square3,f,0.1344,2,V,4.0
V4,77.0,81.0,65.0,91.0,74.0,91,5160.0,square3,f,0.0018,2,V,4.0
V4,78.0,78.0,70.0,89.0,73.0,89,5249.0,square3,f,0.0669,2,V,4.0
V4,79.0,84.0,66.0,85.0,75.0,85,5334.0,square3,f,0.119,2,V,4.0
V4,80.0,83.0,65.0,93.0,74.0,93,5427.0,square3,f,0.1156,2,V,4.0
V4,81.0,86.0,59.0,91.0,74.0,91,5518.0,square3,f,0.051,2,V,4.0
V4,82.0,87.0,64.0,92.0,73.0,92,5610.0,square3,f,0.2355,2,V,4.0
V4,83.0,83.0,68.0,86.0,70.0,86,5696.0,square3,f,0.1169,2,V,4.0
V4,84.0,82.0,62.0,87.0,73.0,87,5783.0,square3,f,0.1338,2,V,4.0
V4,85.0,85.0,61.0,90.0,70.0,61,5844.0,square2,i,0.1213,1,V,4.0
V4,86.0,84.0,66.0,97.0,71.0,71,5915.0,square4,j,0.0653,3,V,4.0
V4,87.0,82.0,64.0,87.0,71.0,87,6002.0,square3,f,0.1155,2,V,4.0
V4,88.0,80.0,67.0,93.0,72.0,93,6095.0,square3,f,0.1464,2,V,4.0
V4,89.0,78.0,64.0,92.0,75.0,92,6187.0,square3,f,0.1494,2,V,4.0
V4,90.0,75.0,66.0,88.0,72.0,88,6275.0,square3,f,0.0684,2,V,4.0
V4,91.0,82.0,59.0,91.0,76.0,91,6366.0,square3,f,0.0852,2,V,4.0
V4,92.0,84.0,62.0,91.0,70.0,84,6450.0,square1,r,0.0344,0,V,4.0
V4,93.0,80.0,61.0,94.0,76.0,80,6530.0,square1,r,0.0339,0,V,4.0
V4,94.0,83.0,64.0,88.0,72.0,83,6613.0,square1,r,0.8663,0,V,4.0
V4,95.0,82.0,60.0,94.0,69.0,82,6695.0,square1,r,0.0508,0,V,4.0
V4,96.0,84.0,63.0,92.0,72.0,92,6787.0,square3,f,0.1652,2,V,4.0
V4,97.0,84.0,62.0,85.0,70.0,85,6872.0,square3,f,0.1995,2,V,4.0
V4,98.0,81.0,64.0,93.0,72.0,93,6965.0,square3,f,0.0022,2,V,4.0
V4,99.0,80.0,61.0,92.0,75.0,92,7057.0,square3,f,0.0518,2,V,4.0
V1,0.0,46.0,61.0,52.0,71.0,71,71.0,square4,r,0.994,3,V,1.0
V1,1.0,45.0,63.0,54.0,78.0,54,125.0,square3,i,0.0172,2,V,1.0
V1,2.0,51.0,58.0,59.0,77.0,51,176.0,square1,f,0.1177,0,V,1.0
V1,3.0,53.0,65.0,56.0,75.0,65,241.0,square2,j,0.0509,1,V,1.0
V1,4.0,49.0,68.0,53.0,72.0,72,313.0,square4,r,0.1675,3,V,1.0
V1,5.0,47.0,70.0,59.0,76.0,76,389.0,square4,r,0.0507,3,V,1.0
V1,6.0,55.0,63.0,54.0,76.0,76,465.0,square4,r,0.0843,3,V,1.0
V1,7.0,47.0,67.0,55.0,74.0,74,539.0,square4,r,0.0338,3,V,1.0
V1,8.0,47.0,65.0,46.0,76.0,76,615.0,square4,r,0.2347,3,V,1.0
V1,9.0,46.0,68.0,59.0,78.0,78,693.0,square4,r,0.1065,3,V,1.0
V1,10.0,58.0,67.0,58.0,79.0,79,772.0,square4,r,0.0345,3,V,1.0
V1,11.0,44.0,61.0,54.0,72.0,72,844.0,square4,r,0.0348,3,V,1.0
V1,12.0,44.0,65.0,56.0,75.0,75,919.0,square4,r,0.068,3,V,1.0
V1,13.0,47.0,63.0,53.0,73.0,73,992.0,square4,r,0.201,3,V,1.0
V1,14.0,49.0,66.0,56.0,75.0,75,1067.0,square4,r,0.1516,3,V,1.0
V1,15.0,49.0,66.0,52.0,79.0,52,1119.0,square3,i,0.007,2,V,1.0
V1,16.0,51.0,61.0,48.0,72.0,72,1191.0,square4,r,0.1011,3,V,1.0
V1,17.0,46.0,61.0,59.0,71.0,71,1262.0,square4,r,0.201,3,V,1.0
V1,18.0,45.0,61.0,53.0,72.0,72,1334.0,square4,r,0.1346,3,V,1.0
V1,19.0,49.0,63.0,54.0,76.0,76,1410.0,square4,r,0.0348,3,V,1.0
V1,20.0,46.0,66.0,52.0,72.0,72,1482.0,square4,r,0.3386,3,V,1.0
V1,21.0,50.0,65.0,51.0,73.0,73,1555.0,square4,r,0.101,3,V,1.0
V1,22.0,56.0,62.0,56.0,77.0,77,1632.0,square4,r,0.4014,3,V,1.0
V1,23.0,45.0,67.0,54.0,83.0,83,1715.0,square4,r,1.1684,3,V,1.0
V1,24.0,46.0,69.0,57.0,71.0,71,1786.0,square4,r,0.0682,3,V,1.0
V1,25.0,41.0,65.0,55.0,76.0,55,1841.0,square3,i,0.0505,2,V,1.0
V1,26.0,51.0,60.0,55.0,74.0,51,1892.0,square1,f,0.0243,0,V,1.0
V1,27.0,52.0,63.0,56.0,73.0,63,1955.0,square2,j,0.0171,1,V,1.0
V1,28.0,50.0,68.0,50.0,76.0,76,2031.0,square4,r,0.0013,3,V,1.0
V1,29.0,51.0,60.0,54.0,74.0,74,2105.0,square4,r,0.0694,3,V,1.0
V1,30.0,35.0,67.0,57.0,40.0,40,2145.0,square4,r,0.0838,3,V,1.0
V1,31.0,38.0,60.0,52.0,35.0,52,2197.0,square3,i,0.6753,2,V,1.0
V1,32.0,37.0,67.0,52.0,41.0,37,2234.0,square1,f,0.0337,0,V,1.0
V1,33.0,37.0,62.0,53.0,42.0,62,2296.0,square2,j,0.0923,1,V,1.0
V1,34.0,35.0,58.0,54.0,43.0,58,2354.0,square2,j,0.0169,1,V,1.0
