block,Trial,square1,square2,square3,square4,currPoints,totalPoints,square,choiceKey.keys,choiceKey.rt,armNum,blockType,blockNum
prac,0.0,100.0,0.0,0.0,0.0,0,0.0,square2,,,1,p,0.0
prac,1.0,100.0,0.0,0.0,0.0,0,0.0,square3,,,2,p,0.0
prac,2.0,100.0,0.0,0.0,0.0,0,0.0,square4,,,3,p,0.0
prac,3.0,100.0,0.0,0.0,0.0,100,100.0,square1,,,0,p,0.0
prac,4.0,100.0,0.0,0.0,0.0,100,200.0,square1,,,0,p,0.0
prac,5.0,100.0,0.0,0.0,0.0,100,300.0,square1,,,0,p,0.0
prac,6.0,100.0,0.0,0.0,0.0,100,400.0,square1,,,0,p,0.0
prac,7.0,100.0,0.0,0.0,0.0,100,500.0,square1,,,0,p,0.0
prac,8.0,100.0,0.0,0.0,0.0,100,600.0,square1,,,0,p,0.0
prac,9.0,100.0,0.0,0.0,0.0,100,700.0,square1,,,0,p,0.0
V11,0.0,42.0,67.0,57.0,49.0,67,67.0,square2,r,0.887,1,V,11.0
V11,1.0,42.0,71.0,60.0,53.0,60,127.0,square3,f,0.458,2,V,11.0
V11,2.0,45.0,76.0,58.0,51.0,45,172.0,square1,i,0.241,0,V,11.0
V11,3.0,44.0,65.0,60.0,49.0,49,221.0,square4,j,0.268,3,V,11.0
V11,4.0,46.0,73.0,64.0,51.0,73,294.0,square2,r,0.187,1,V,11.0
V11,5.0,47.0,67.0,58.0,54.0,67,361.0,square2,r,0.279,1,V,11.0
V11,6.0,43.0,68.0,58.0,50.0,68,429.0,square2,r,0.31,1,V,11.0
V11,7.0,42.0,67.0,60.0,58.0,60,489.0,square3,f,0.979,2,V,11.0
V11,8.0,44.0,67.0,60.0,53.0,44,533.0,square1,i,0.032,0,V,11.0
V11,9.0,44.0,67.0,59.0,54.0,54,587.0,square4,j,0.052,3,V,11.0
V11,10.0,49.0,76.0,57.0,52.0,76,663.0,square2,r,0.542,1,V,11.0
V11,11.0,45.0,71.0,58.0,51.0,71,734.0,square2,r,0.21,1,V,11.0
V11,12.0,45.0,72.0,58.0,56.0,72,806.0,square2,r,0.209,1,V,11.0
V11,13.0,49.0,67.0,63.0,54.0,67,873.0,square2,r,0.221,1,V,11.0
V11,14.0,50.0,75.0,57.0,48.0,75,948.0,square2,r,0.065,1,V,11.0
V11,15.0,40.0,71.0,61.0,51.0,71,1019.0,square2,r,0.1,1,V,11.0
V11,16.0,47.0,72.0,56.0,54.0,72,1091.0,square2,r,0.567,1,V,11.0
V11,17.0,40.0,71.0,61.0,46.0,71,1162.0,square2,r,0.101,1,V,11.0
V11,18.0,44.0,69.0,59.0,51.0,69,1231.0,square2,r,0.003,1,V,11.0
V11,19.0,44.0,73.0,59.0,47.0,44,1275.0,square1,i,0.2,0,V,11.0
V11,20.0,47.0,69.0,64.0,54.0,69,1344.0,square2,r,0.385,1,V,11.0
V11,21.0,78.0,49.0,70.0,65.0,49,1393.0,square2,r,0.14,1,V,11.0
V11,22.0,78.0,56.0,73.0,62.0,62,1455.0,square4,j,0.282,3,V,11.0
V11,23.0,84.0,54.0,71.0,65.0,71,1526.0,square3,f,0.329,2,V,11.0
V11,24.0,80.0,55.0,72.0,67.0,72,1598.0,square3,f,0.215,2,V,11.0
V11,25.0,80.0,55.0,75.0,63.0,75,1673.0,square3,f,0.2,2,V,11.0
V11,26.0,80.0,56.0,67.0,62.0,67,1740.0,square3,f,0.136,2,V,11.0
V11,27.0,80.0,51.0,68.0,62.0,62,1802.0,square4,j,0.199,3,V,11.0
V11,28.0,79.0,57.0,67.0,57.0,67,1869.0,square3,f,0.058,2,V,11.0
V11,29.0,79.0,50.0,67.0,62.0,67,1936.0,square3,f,0.25,2,V,11.0
V11,30.0,88.0,54.0,74.0,61.0,74,2010.0,square3,f,0.18,2,V,11.0
V11,31.0,81.0,51.0,75.0,63.0,75,2085.0,square3,f,0.209,2,V,11.0
V11,32.0,76.0,51.0,69.0,65.0,69,2154.0,square3,f,0.109,2,V,11.0
V11,33.0,78.0,54.0,72.0,64.0,72,2226.0,square3,f,0.167,2,V,11.0
V11,34.0,77.0,53.0,71.0,62.0,71,2297.0,square3,f,0.01,2,V,11.0
V11,35.0,74.0,59.0,75.0,62.0,75,2372.0,square3,f,0.219,2,V,11.0
V11,36.0,79.0,50.0,72.0,62.0,72,2444.0,square3,f,0.233,2,V,11.0
V11,37.0,74.0,54.0,68.0,62.0,68,2512.0,square3,f,0.145,2,V,11.0
V11,38.0,80.0,57.0,65.0,58.0,65,2577.0,square3,f,0.131,2,V,11.0
V11,39.0,73.0,52.0,75.0,66.0,75,2652.0,square3,f,0.082,2,V,11.0
V11,40.0,82.0,57.0,71.0,57.0,71,2723.0,square3,f,0.235,2,V,11.0
V11,41.0,78.0,53.0,73.0,64.0,73,2796.0,square3,f,0.181,2,V,11.0
V11,42.0,72.0,56.0,67.0,59.0,67,2863.0,square3,f,0.101,2,V,11.0
V11,43.0,81.0,54.0,73.0,63.0,73,2936.0,square3,f,0.056,2,V,11.0
V11,44.0,76.0,54.0,75.0,59.0,75,3011.0,square3,f,0.046,2,V,11.0
V11,45.0,79.0,59.0,71.0,64.0,71,3082.0,square3,f,0.079,2,V,11.0
V11,46.0,80.0,55.0,67.0,57.0,67,3149.0,square3,f,0.076,2,V,11.0
V11,47.0,84.0,53.0,75.0,56.0,75,3224.0,square3,f,0.001,2,V,11.0
V11,48.0,83.0,57.0,71.0,60.0,71,3295.0,square3,f,0.143,2,V,11.0
V11,49.0,79.0,52.0,71.0,60.0,71,3366.0,square3,f,0.542,2,V,11.0
V11,50.0,76.0,50.0,69.0,60.0,69,3435.0,square3,f,0.389,2,V,11.0
V11,51.0,79.0,54.0,72.0,57.0,79,3514.0,square1,i,0.181,0,V,11.0
V11,52.0,80.0,54.0,72.0,64.0,80,3594.0,square1,i,0.243,0,V,11.0
V11,53.0,35.0,50.0,55.0,69.0,35,3629.0,square1,i,0.642,0,V,11.0
V11,54.0,45.0,48.0,55.0,73.0,73,3702.0,square4,j,0.233,3,V,11.0
V11,55.0,43.0,53.0,58.0,70.0,70,3772.0,square4,j,0.083,3,V,11.0
V11,56.0,40.0,46.0,60.0,62.0,62,3834.0,square4,j,0.389,3,V,11.0
V11,57.0,44.0,46.0,53.0,71.0,71,3905.0,square4,j,0.342,3,V,11.0
V11,58.0,44.0,52.0,55.0,68.0,68,3973.0,square4,j,0.236,3,V,11.0
V11,59.0,44.0,44.0,57.0,66.0,44,4017.0,square2,r,0.177,1,V,11.0
V11,60.0,40.0,46.0,57.0,62.0,40,4057.0,square1,i,0.137,0,V,11.0
V11,61.0,42.0,52.0,58.0,62.0,58,4115.0,square3,f,0.476,2,V,11.0
V11,62.0,40.0,49.0,56.0,71.0,71,4186.0,square4,j,0.136,3,V,11.0
V11,63.0,40.0,54.0,60.0,66.0,66,4252.0,square4,j,0.21,3,V,11.0
V11,64.0,41.0,43.0,51.0,66.0,66,4318.0,square4,j,0.161,3,V,11.0
V11,65.0,39.0,48.0,59.0,66.0,66,4384.0,square4,j,0.386,3,V,11.0
V11,66.0,40.0,48.0,59.0,69.0,69,4453.0,square4,j,0.215,3,V,11.0
V11,67.0,46.0,45.0,58.0,69.0,69,4522.0,square4,j,0.174,3,V,11.0
V11,68.0,41.0,50.0,56.0,69.0,69,4591.0,square4,j,0.283,3,V,11.0
V11,69.0,48.0,49.0,57.0,71.0,48,4639.0,square1,i,0.165,0,V,11.0
V11,70.0,41.0,47.0,58.0,65.0,58,4697.0,square3,f,0.311,2,V,11.0
V11,71.0,37.0,46.0,58.0,60.0,46,4743.0,square2,r,0.18,1,V,11.0
V11,72.0,41.0,47.0,54.0,65.0,65,4808.0,square4,j,0.109,3,V,11.0
V11,73.0,42.0,47.0,60.0,67.0,67,4875.0,square4,j,0.168,3,V,11.0
V11,74.0,43.0,49.0,57.0,64.0,64,4939.0,square4,j,0.304,3,V,11.0
V11,75.0,38.0,46.0,57.0,66.0,66,5005.0,square4,j,0.117,3,V,11.0
V11,76.0,42.0,50.0,58.0,68.0,68,5073.0,square4,j,0.159,3,V,11.0
V11,77.0,36.0,49.0,58.0,64.0,64,5137.0,square4,j,0.143,3,V,11.0
V11,78.0,40.0,50.0,56.0,67.0,67,5204.0,square4,j,0.235,3,V,11.0
V11,79.0,39.0,48.0,56.0,67.0,67,5271.0,square4,j,0.132,3,V,11.0
V11,80.0,51.0,33.0,30.0,45.0,45,5316.0,square4,j,0.129,3,V,11.0
V11,81.0,49.0,31.0,23.0,48.0,23,5339.0,square3,f,0.176,2,V,11.0
V11,82.0,55.0,30.0,25.0,42.0,30,5369.0,square2,r,0.059,1,V,11.0
V11,83.0,50.0,33.0,27.0,48.0,50,5419.0,square1,i,0.453,0,V,11.0
V11,84.0,52.0,34.0,25.0,43.0,52,5471.0,square1,i,0.208,0,V,11.0
V11,85.0,49.0,28.0,28.0,44.0,49,5520.0,square1,i,0.123,0,V,11.0
V11,86.0,57.0,29.0,27.0,48.0,57,5577.0,square1,i,0.255,0,V,11.0
V11,87.0,49.0,29.0,21.0,38.0,49,5626.0,square1,i,0.035,0,V,11.0
V11,88.0,55.0,32.0,29.0,46.0,55,5681.0,square1,i,0.231,0,V,11.0
V11,89.0,50.0,28.0,23.0,43.0,50,5731.0,square1,i,0.077,0,V,11.0
V11,90.0,54.0,34.0,32.0,41.0,41,5772.0,square4,j,0.398,3,V,11.0
V11,91.0,50.0,34.0,26.0,44.0,50,5822.0,square1,i,0.244,0,V,11.0
V11,92.0,51.0,31.0,27.0,50.0,51,5873.0,square1,i,0.075,0,V,11.0
V11,93.0,49.0,38.0,28.0,42.0,49,5922.0,square1,i,0.235,0,V,11.0
V11,94.0,50.0,29.0,25.0,46.0,50,5972.0,square1,i,0.023,0,V,11.0
V11,95.0,51.0,36.0,22.0,40.0,51,6023.0,square1,i,0.202,0,V,11.0
V11,96.0,52.0,34.0,32.0,45.0,52,6075.0,square1,i,0.113,0,V,11.0
V11,97.0,53.0,27.0,32.0,44.0,53,6128.0,square1,i,0.043,0,V,11.0
V11,98.0,60.0,31.0,25.0,48.0,60,6188.0,square1,i,0.053,0,V,11.0
V11,99.0,53.0,33.0,23.0,42.0,53,6241.0,square1,i,0.12,0,V,11.0
V9,0.0,20.0,29.0,37.0,45.0,37,37.0,square3,r,1.196,2,V,9.0
V9,1.0,21.0,32.0,39.0,45.0,45,82.0,square4,f,0.233,3,V,9.0
V9,2.0,16.0,27.0,41.0,48.0,27,109.0,square2,i,0.419,1,V,9.0
V9,3.0,20.0,30.0,42.0,50.0,20,129.0,square1,j,0.113,0,V,9.0
V9,4.0,22.0,34.0,37.0,47.0,37,166.0,square3,r,0.025,2,V,9.0
V9,5.0,17.0,32.0,38.0,49.0,38,204.0,square3,r,0.135,2,V,9.0
V9,6.0,17.0,25.0,39.0,47.0,39,243.0,square3,r,0.031,2,V,9.0
V9,7.0,22.0,28.0,33.0,48.0,33,276.0,square3,r,0.069,2,V,9.0
V9,8.0,20.0,24.0,34.0,41.0,34,310.0,square3,r,0.514,2,V,9.0
V9,9.0,20.0,33.0,30.0,51.0,30,340.0,square3,r,0.108,2,V,9.0
V9,10.0,21.0,35.0,38.0,50.0,38,378.0,square3,r,0.384,2,V,9.0
V9,11.0,19.0,29.0,44.0,45.0,44,422.0,square3,r,0.032,2,V,9.0
V9,12.0,27.0,24.0,38.0,54.0,38,460.0,square3,r,0.197,2,V,9.0
V9,13.0,15.0,26.0,37.0,50.0,37,497.0,square3,r,0.067,2,V,9.0
V9,14.0,24.0,26.0,39.0,42.0,39,536.0,square3,r,0.013,2,V,9.0
V9,15.0,26.0,27.0,43.0,49.0,43,579.0,square3,r,0.0,2,V,9.0
V9,16.0,19.0,30.0,42.0,49.0,42,621.0,square3,r,0.213,2,V,9.0
V9,17.0,21.0,30.0,34.0,49.0,34,655.0,square3,r,0.122,2,V,9.0
V9,18.0,25.0,33.0,41.0,51.0,41,696.0,square3,r,0.109,2,V,9.0
V9,19.0,17.0,31.0,41.0,45.0,41,737.0,square3,r,0.088,2,V,9.0
V9,20.0,19.0,31.0,34.0,49.0,34,771.0,square3,r,0.075,2,V,9.0
V9,21.0,23.0,29.0,37.0,48.0,37,808.0,square3,r,0.101,2,V,9.0
V9,22.0,15.0,32.0,36.0,48.0,36,844.0,square3,r,0.135,2,V,9.0
V9,23.0,25.0,33.0,39.0,47.0,39,883.0,square3,r,0.046,2,V,9.0
V9,24.0,21.0,30.0,38.0,52.0,52,935.0,square4,f,0.218,3,V,9.0
V9,25.0,25.0,29.0,42.0,48.0,25,960.0,square1,j,0.28,0,V,9.0
V9,26.0,22.0,29.0,39.0,47.0,29,989.0,square2,i,0.329,1,V,9.0
V9,27.0,17.0,31.0,45.0,41.0,41,1030.0,square4,f,0.227,3,V,9.0
V9,28.0,29.0,28.0,43.0,43.0,43,1073.0,square4,f,0.175,3,V,9.0
V9,29.0,20.0,31.0,43.0,49.0,49,1122.0,square4,f,0.001,3,V,9.0
V9,30.0,23.0,33.0,39.0,48.0,48,1170.0,square4,f,0.032,3,V,9.0
V9,31.0,20.0,27.0,38.0,53.0,53,1223.0,square4,f,0.032,3,V,9.0
V9,32.0,23.0,29.0,37.0,49.0,49,1272.0,square4,f,0.011,3,V,9.0
V9,33.0,24.0,33.0,37.0,49.0,49,1321.0,square4,f,0.079,3,V,9.0
V9,34.0,43.0,58.0,48.0,30.0,30,1351.0,square4,f,0.08,3,V,9.0
V9,35.0,48.0,59.0,45.0,34.0,34,1385.0,square4,f,0.104,3,V,9.0
V9,36.0,39.0,56.0,54.0,32.0,39,1424.0,square1,j,0.2,0,V,9.0
V9,37.0,40.0,57.0,50.0,35.0,57,1481.0,square2,i,0.044,1,V,9.0
V9,38.0,49.0,62.0,51.0,33.0,62,1543.0,square2,i,0.203,1,V,9.0
V9,39.0,45.0,61.0,48.0,34.0,61,1604.0,square2,i,0.157,1,V,9.0
V9,40.0,40.0,65.0,51.0,29.0,65,1669.0,square2,i,0.054,1,V,9.0
V9,41.0,44.0,57.0,50.0,38.0,57,1726.0,square2,i,0.209,1,V,9.0
V9,42.0,40.0,57.0,49.0,33.0,57,1783.0,square2,i,0.06,1,V,9.0
V9,43.0,42.0,64.0,54.0,35.0,64,1847.0,square2,i,0.021,1,V,9.0
V9,44.0,44.0,55.0,49.0,39.0,55,1902.0,square2,i,0.061,1,V,9.0
V9,45.0,37.0,66.0,51.0,35.0,66,1968.0,square2,i,0.017,1,V,9.0
V9,46.0,40.0,59.0,51.0,32.0,59,2027.0,square2,i,0.014,1,V,9.0
V9,47.0,38.0,62.0,57.0,31.0,62,2089.0,square2,i,0.045,1,V,9.0
V9,48.0,43.0,61.0,54.0,34.0,61,2150.0,square2,i,0.111,1,V,9.0
V9,49.0,43.0,61.0,49.0,40.0,61,2211.0,square2,i,0.175,1,V,9.0
V9,50.0,37.0,58.0,51.0,32.0,58,2269.0,square2,i,0.075,1,V,9.0
V9,51.0,44.0,63.0,48.0,39.0,63,2332.0,square2,i,0.083,1,V,9.0
V9,52.0,35.0,65.0,48.0,30.0,65,2397.0,square2,i,0.082,1,V,9.0
V9,53.0,43.0,59.0,48.0,39.0,59,2456.0,square2,i,0.079,1,V,9.0
V9,54.0,43.0,59.0,52.0,30.0,59,2515.0,square2,i,0.085,1,V,9.0
V9,55.0,41.0,58.0,51.0,34.0,58,2573.0,square2,i,0.1,1,V,9.0
V9,56.0,44.0,63.0,50.0,33.0,63,2636.0,square2,i,0.077,1,V,9.0
V9,57.0,42.0,60.0,49.0,32.0,60,2696.0,square2,i,0.122,1,V,9.0
V9,58.0,44.0,62.0,57.0,30.0,62,2758.0,square2,i,0.132,1,V,9.0
V9,59.0,45.0,61.0,45.0,31.0,61,2819.0,square2,i,0.077,1,V,9.0
V9,60.0,43.0,63.0,53.0,33.0,63,2882.0,square2,i,0.092,1,V,9.0
V9,61.0,39.0,56.0,55.0,31.0,56,2938.0,square2,i,0.06,1,V,9.0
V9,62.0,39.0,61.0,50.0,34.0,50,2988.0,square3,r,0.182,2,V,9.0
V9,63.0,44.0,57.0,48.0,36.0,44,3032.0,square1,j,0.259,0,V,9.0
V9,64.0,40.0,60.0,58.0,35.0,35,3067.0,square4,f,0.017,3,V,9.0
V9,65.0,42.0,60.0,54.0,38.0,60,3127.0,square2,i,0.18,1,V,9.0
V9,66.0,41.0,60.0,54.0,37.0,60,3187.0,square2,i,0.034,1,V,9.0
V9,67.0,43.0,61.0,54.0,40.0,61,3248.0,square2,i,0.085,1,V,9.0
V9,68.0,45.0,40.0,26.0,18.0,40,3288.0,square2,i,0.083,1,V,9.0
V9,69.0,50.0,41.0,29.0,20.0,41,3329.0,square2,i,0.115,1,V,9.0
V9,70.0,43.0,36.0,27.0,15.0,27,3356.0,square3,r,0.022,2,V,9.0
V9,71.0,44.0,40.0,28.0,18.0,18,3374.0,square4,f,0.182,3,V,9.0
V9,72.0,42.0,38.0,27.0,18.0,42,3416.0,square1,j,0.533,0,V,9.0
V9,73.0,46.0,33.0,25.0,19.0,46,3462.0,square1,j,0.627,0,V,9.0
V9,74.0,47.0,40.0,28.0,20.0,40,3502.0,square2,i,0.018,1,V,9.0
V9,75.0,39.0,39.0,27.0,25.0,39,3541.0,square1,j,0.186,0,V,9.0
V9,76.0,50.0,31.0,29.0,23.0,50,3591.0,square1,j,0.108,0,V,9.0
V9,77.0,44.0,37.0,28.0,13.0,44,3635.0,square1,j,0.166,0,V,9.0
V9,78.0,43.0,36.0,23.0,17.0,43,3678.0,square1,j,0.013,0,V,9.0
V9,79.0,42.0,36.0,28.0,24.0,42,3720.0,square1,j,0.001,0,V,9.0
