block,Trial,square1,square2,square3,square4,currPoints,totalPoints,square,choiceKey.keys,choiceKey.rt,armNum,blockType,blockNum
prac,0.0,100.0,0.0,0.0,0.0,0,0.0,square3,,,2,p,0.0
prac,1.0,100.0,0.0,0.0,0.0,100,100.0,square1,,,0,p,0.0
prac,2.0,100.0,0.0,0.0,0.0,0,100.0,square4,,,3,p,0.0
prac,3.0,100.0,0.0,0.0,0.0,0,100.0,square2,,,1,p,0.0
prac,4.0,100.0,0.0,0.0,0.0,0,100.0,square3,,,2,p,0.0
prac,5.0,100.0,0.0,0.0,0.0,0,100.0,square4,,,3,p,0.0
prac,6.0,100.0,0.0,0.0,0.0,0,100.0,square2,,,1,p,0.0
prac,7.0,100.0,0.0,0.0,0.0,100,200.0,square1,,,0,p,0.0
prac,8.0,100.0,0.0,0.0,0.0,100,300.0,square1,,,0,p,0.0
prac,9.0,100.0,0.0,0.0,0.0,100,400.0,square1,,,0,p,0.0
S9,0.0,36.0,36.0,32.0,32.0,99999,0.0,invalid,,,-1,S,9.0
S9,1.0,40.0,29.0,36.0,24.0,29,29.0,square2,i,0.4898,1,S,9.0
S9,2.0,31.0,43.0,22.0,29.0,31,60.0,square1,j,0.0004,0,S,9.0
S9,3.0,41.0,33.0,28.0,27.0,27,87.0,square4,r,0.3713,3,S,9.0
S9,4.0,34.0,29.0,32.0,31.0,32,119.0,square3,f,0.0026,2,S,9.0
S9,5.0,41.0,32.0,22.0,29.0,32,151.0,square2,i,0.0572,1,S,9.0
S9,6.0,44.0,30.0,21.0,28.0,44,195.0,square1,j,0.2201,0,S,9.0
S9,7.0,39.0,37.0,26.0,24.0,24,219.0,square4,r,0.2554,3,S,9.0
S9,8.0,41.0,33.0,23.0,20.0,23,242.0,square3,f,0.314,2,S,9.0
S9,9.0,30.0,35.0,24.0,27.0,30,272.0,square1,j,0.2036,0,S,9.0
S9,10.0,41.0,29.0,23.0,28.0,29,301.0,square2,i,0.0511,1,S,9.0
S9,11.0,37.0,38.0,22.0,33.0,33,334.0,square4,r,0.0498,3,S,9.0
S9,12.0,35.0,31.0,27.0,32.0,35,369.0,square1,j,0.546,0,S,9.0
S9,13.0,38.0,37.0,30.0,29.0,29,398.0,square4,r,0.3371,3,S,9.0
S9,14.0,36.0,38.0,30.0,37.0,30,428.0,square3,f,0.4207,2,S,9.0
S9,15.0,40.0,29.0,27.0,24.0,29,457.0,square2,i,0.0177,1,S,9.0
S9,16.0,33.0,37.0,29.0,28.0,33,490.0,square1,j,0.4133,0,S,9.0
S9,17.0,41.0,32.0,36.0,31.0,31,521.0,square4,r,0.0651,3,S,9.0
S9,18.0,39.0,26.0,16.0,35.0,16,537.0,square3,f,0.332,2,S,9.0
S9,19.0,35.0,30.0,23.0,27.0,30,567.0,square2,i,0.0615,1,S,9.0
S9,20.0,39.0,34.0,23.0,29.0,29,596.0,square4,r,0.4309,3,S,9.0
S9,21.0,35.0,37.0,28.0,31.0,35,631.0,square1,j,0.1269,0,S,9.0
S9,22.0,37.0,30.0,23.0,38.0,23,654.0,square3,f,0.0569,2,S,9.0
S9,23.0,37.0,34.0,27.0,34.0,27,681.0,square3,f,0.2027,2,S,9.0
S9,24.0,31.0,34.0,26.0,27.0,26,707.0,square3,f,0.2607,2,S,9.0
S9,25.0,38.0,40.0,29.0,24.0,29,736.0,square3,f,0.1198,2,S,9.0
S9,26.0,43.0,31.0,21.0,24.0,21,757.0,square3,f,0.2311,2,S,9.0
S9,27.0,30.0,31.0,23.0,28.0,23,780.0,square3,f,0.0076,2,S,9.0
S9,28.0,44.0,32.0,31.0,32.0,31,811.0,square3,f,0.0864,2,S,9.0
S9,29.0,36.0,38.0,22.0,22.0,22,833.0,square4,r,0.0004,3,S,9.0
S9,30.0,41.0,30.0,26.0,29.0,41,874.0,square1,j,0.0363,0,S,9.0
S9,31.0,39.0,37.0,30.0,32.0,32,906.0,square4,r,0.0527,3,S,9.0
S9,32.0,35.0,39.0,28.0,31.0,35,941.0,square1,j,0.0166,0,S,9.0
S9,33.0,37.0,39.0,29.0,32.0,32,973.0,square4,r,0.1331,3,S,9.0
S9,34.0,46.0,33.0,21.0,25.0,46,1019.0,square1,j,0.0957,0,S,9.0
S9,35.0,38.0,33.0,28.0,28.0,33,1052.0,square2,i,0.1066,1,S,9.0
S9,36.0,40.0,37.0,21.0,32.0,21,1073.0,square3,f,0.0186,2,S,9.0
S9,37.0,38.0,43.0,23.0,37.0,43,1116.0,square2,i,0.0711,1,S,9.0
S9,38.0,36.0,31.0,29.0,29.0,29,1145.0,square4,r,0.0005,3,S,9.0
S9,39.0,41.0,29.0,26.0,28.0,26,1171.0,square3,f,0.0382,2,S,9.0
S9,40.0,32.0,36.0,26.0,28.0,32,1203.0,square1,j,0.0004,0,S,9.0
S9,41.0,40.0,37.0,35.0,28.0,28,1231.0,square4,r,0.0947,3,S,9.0
S9,42.0,43.0,32.0,26.0,37.0,37,1268.0,square4,r,0.0007,3,S,9.0
