block,Trial,square1,square2,square3,square4,currPoints,totalPoints,square,choiceKey.keys,choiceKey.rt,armNum,blockType,blockNum
prac,0.0,100.0,0.0,0.0,0.0,0,0.0,square4,,,3,p,0.0
prac,1.0,100.0,0.0,0.0,0.0,0,0.0,square3,,,2,p,0.0
prac,2.0,100.0,0.0,0.0,0.0,0,0.0,square2,,,1,p,0.0
prac,3.0,100.0,0.0,0.0,0.0,100,100.0,square1,,,0,p,0.0
prac,4.0,100.0,0.0,0.0,0.0,0,100.0,square4,,,3,p,0.0
prac,5.0,100.0,0.0,0.0,0.0,0,100.0,square2,,,1,p,0.0
prac,6.0,100.0,0.0,0.0,0.0,0,100.0,square3,,,2,p,0.0
prac,7.0,100.0,0.0,0.0,0.0,100,200.0,square1,,,0,p,0.0
prac,8.0,100.0,0.0,0.0,0.0,0,200.0,square2,,,1,p,0.0
prac,9.0,100.0,0.0,0.0,0.0,100,300.0,square1,,,0,p,0.0
NS12,0.0,80.0,24.0,40.0,79.0,24,24.0,square2,r,0.534,1,N,12.0
NS12,1.0,78.0,28.0,44.0,78.0,78,102.0,square4,j,0.692,3,N,12.0
NS12,2.0,77.0,28.0,37.0,82.0,37,139.0,square3,i,0.331,2,N,12.0
NS12,3.0,76.0,33.0,39.0,82.0,33,172.0,square2,r,0.651,1,N,12.0
NS12,4.0,79.0,37.0,34.0,78.0,78,250.0,square4,j,0.176,3,N,12.0
NS12,5.0,83.0,33.0,28.0,81.0,81,331.0,square4,j,0.011,3,N,12.0
NS12,6.0,77.0,39.0,33.0,80.0,80,411.0,square4,j,0.761,3,N,12.0
NS12,7.0,77.0,40.0,25.0,85.0,77,488.0,square1,f,0.531,0,N,12.0
NS12,8.0,77.0,40.0,29.0,87.0,29,517.0,square3,i,0.686,2,N,12.0
NS12,9.0,70.0,42.0,29.0,88.0,42,559.0,square2,r,0.211,1,N,12.0
NS12,10.0,65.0,47.0,31.0,86.0,65,624.0,square1,f,0.518,0,N,12.0
NS12,11.0,67.0,46.0,26.0,84.0,84,708.0,square4,j,0.395,3,N,12.0
NS12,12.0,67.0,36.0,26.0,84.0,26,734.0,square3,i,0.433,2,N,12.0
NS12,13.0,69.0,33.0,23.0,82.0,69,803.0,square1,f,0.687,0,N,12.0
NS12,14.0,66.0,35.0,20.0,81.0,35,838.0,square2,r,0.963,1,N,12.0
NS12,15.0,66.0,30.0,23.0,78.0,66,904.0,square1,f,1.051,0,N,12.0
NS12,16.0,69.0,28.0,17.0,74.0,17,921.0,square3,i,1.046,2,N,12.0
NS12,17.0,66.0,32.0,20.0,78.0,66,987.0,square1,f,0.881,0,N,12.0
NS12,18.0,60.0,33.0,26.0,76.0,76,1063.0,square4,j,0.865,3,N,12.0
NS12,19.0,63.0,37.0,23.0,76.0,37,1100.0,square2,r,0.981,1,N,12.0
NS12,20.0,59.0,36.0,24.0,78.0,36,1136.0,square2,r,0.495,1,N,12.0
NS12,21.0,59.0,35.0,25.0,79.0,35,1171.0,square2,r,0.48,1,N,12.0
NS12,22.0,61.0,37.0,26.0,88.0,37,1208.0,square2,r,0.427,1,N,12.0
NS12,23.0,61.0,37.0,25.0,83.0,61,1269.0,square1,f,0.928,0,N,12.0
NS12,24.0,61.0,39.0,26.0,85.0,61,1330.0,square1,f,0.319,0,N,12.0
NS12,25.0,63.0,30.0,29.0,77.0,63,1393.0,square1,f,0.294,0,N,12.0
NS12,26.0,58.0,39.0,29.0,83.0,58,1451.0,square1,f,0.655,0,N,12.0
NS12,27.0,60.0,34.0,32.0,85.0,32,1483.0,square3,i,0.964,2,N,12.0
NS12,28.0,63.0,32.0,35.0,77.0,77,1560.0,square4,j,1.344,3,N,12.0
NS12,29.0,61.0,35.0,23.0,79.0,79,1639.0,square4,j,0.332,3,N,12.0
NS12,30.0,57.0,27.0,30.0,69.0,69,1708.0,square4,j,0.267,3,N,12.0
NS12,31.0,64.0,29.0,26.0,69.0,64,1772.0,square1,f,0.028,0,N,12.0
NS12,32.0,65.0,29.0,33.0,69.0,69,1841.0,square4,j,1.164,3,N,12.0
NS12,33.0,68.0,29.0,33.0,73.0,68,1909.0,square1,f,0.829,0,N,12.0
NS12,34.0,69.0,29.0,29.0,67.0,67,1976.0,square4,j,1.146,3,N,12.0
NS12,35.0,66.0,32.0,30.0,61.0,66,2042.0,square1,f,0.183,0,N,12.0
NS12,36.0,64.0,27.0,26.0,58.0,58,2100.0,square4,j,0.036,3,N,12.0
NS12,37.0,65.0,32.0,27.0,67.0,65,2165.0,square1,f,0.629,0,N,12.0
NS12,38.0,63.0,32.0,30.0,64.0,64,2229.0,square4,j,0.178,3,N,12.0
NS12,39.0,65.0,30.0,30.0,70.0,65,2294.0,square1,f,0.0,0,N,12.0
NS12,40.0,71.0,37.0,32.0,69.0,69,2363.0,square4,j,0.585,3,N,12.0
NS12,41.0,66.0,45.0,37.0,69.0,66,2429.0,square1,f,0.713,0,N,12.0
NS12,42.0,75.0,42.0,35.0,65.0,65,2494.0,square4,j,0.547,3,N,12.0
NS12,43.0,82.0,39.0,35.0,57.0,82,2576.0,square1,f,0.294,0,N,12.0
NS12,44.0,81.0,34.0,34.0,61.0,34,2610.0,square3,i,1.195,2,N,12.0
NS12,45.0,74.0,33.0,36.0,59.0,74,2684.0,square1,f,0.701,0,N,12.0
NS12,46.0,77.0,32.0,40.0,57.0,32,2716.0,square2,r,0.695,1,N,12.0
NS12,47.0,79.0,32.0,39.0,60.0,79,2795.0,square1,f,1.111,0,N,12.0
NS12,48.0,80.0,28.0,34.0,62.0,62,2857.0,square4,j,0.796,3,N,12.0
NS12,49.0,76.0,23.0,37.0,64.0,64,2921.0,square4,j,0.029,3,N,12.0
NS12,50.0,75.0,25.0,37.0,65.0,65,2986.0,square4,j,0.59,3,N,12.0
NS12,51.0,74.0,25.0,39.0,70.0,70,3056.0,square4,j,0.413,3,N,12.0
NS12,52.0,79.0,26.0,40.0,73.0,73,3129.0,square4,j,0.378,3,N,12.0
NS12,53.0,75.0,25.0,33.0,69.0,69,3198.0,square4,j,0.329,3,N,12.0
NS12,54.0,79.0,25.0,38.0,68.0,68,3266.0,square4,j,0.363,3,N,12.0
NS12,55.0,81.0,22.0,34.0,68.0,68,3334.0,square4,j,0.322,3,N,12.0
NS12,56.0,72.0,29.0,39.0,69.0,69,3403.0,square4,j,0.262,3,N,12.0
NS12,57.0,72.0,28.0,38.0,73.0,73,3476.0,square4,j,0.281,3,N,12.0
NS12,58.0,69.0,25.0,32.0,71.0,71,3547.0,square4,j,0.378,3,N,12.0
NS12,59.0,75.0,30.0,33.0,69.0,69,3616.0,square4,j,0.3,3,N,12.0
NS12,60.0,68.0,28.0,39.0,68.0,68,3684.0,square4,j,0.277,3,N,12.0
NS12,61.0,69.0,32.0,37.0,60.0,60,3744.0,square4,j,0.318,3,N,12.0
NS12,62.0,63.0,37.0,39.0,55.0,55,3799.0,square4,j,0.247,3,N,12.0
NS12,63.0,63.0,38.0,43.0,54.0,54,3853.0,square4,j,0.178,3,N,12.0
NS12,64.0,60.0,30.0,35.0,55.0,55,3908.0,square4,j,0.228,3,N,12.0
NS12,65.0,60.0,37.0,34.0,55.0,60,3968.0,square1,f,0.382,0,N,12.0
NS12,66.0,61.0,40.0,35.0,51.0,61,4029.0,square1,f,0.314,0,N,12.0
NS12,67.0,65.0,37.0,35.0,53.0,65,4094.0,square1,f,0.136,0,N,12.0
NS12,68.0,62.0,33.0,38.0,50.0,62,4156.0,square1,f,0.171,0,N,12.0
NS12,69.0,56.0,41.0,29.0,54.0,56,4212.0,square1,f,0.051,0,N,12.0
NS12,70.0,56.0,39.0,30.0,57.0,30,4242.0,square3,i,0.07,2,N,12.0
NS12,71.0,61.0,40.0,33.0,64.0,40,4282.0,square2,r,0.011,1,N,12.0
NS12,72.0,51.0,42.0,35.0,67.0,42,4324.0,square2,r,0.225,1,N,12.0
NS12,73.0,56.0,39.0,39.0,67.0,39,4363.0,square2,r,0.197,1,N,12.0
NS12,74.0,50.0,38.0,40.0,63.0,38,4401.0,square2,r,0.003,1,N,12.0
NS12,75.0,52.0,37.0,41.0,67.0,37,4438.0,square2,r,0.131,1,N,12.0
NS12,76.0,47.0,40.0,46.0,67.0,40,4478.0,square2,r,0.18,1,N,12.0
NS12,77.0,45.0,35.0,47.0,67.0,35,4513.0,square2,r,0.43,1,N,12.0
NS12,78.0,44.0,38.0,52.0,66.0,38,4551.0,square2,r,0.001,1,N,12.0
NS12,79.0,41.0,38.0,52.0,64.0,38,4589.0,square2,r,0.16,1,N,12.0
NS12,80.0,36.0,41.0,57.0,58.0,41,4630.0,square2,r,0.02,1,N,12.0
NS12,81.0,36.0,42.0,66.0,63.0,42,4672.0,square2,r,0.135,1,N,12.0
NS12,82.0,35.0,44.0,65.0,62.0,44,4716.0,square2,r,0.175,1,N,12.0
NS12,83.0,37.0,42.0,70.0,65.0,42,4758.0,square2,r,0.127,1,N,12.0
NS12,84.0,35.0,39.0,72.0,58.0,39,4797.0,square2,r,0.179,1,N,12.0
NS12,85.0,30.0,40.0,62.0,55.0,55,4852.0,square4,j,0.048,3,N,12.0
NS12,86.0,36.0,40.0,65.0,59.0,59,4911.0,square4,j,0.103,3,N,12.0
