block,Trial,square1,square2,square3,square4,currPoints,totalPoints,square,choiceKey.keys,choiceKey.rt,armNum,blockType,blockNum
prac,0.0,100.0,0.0,0.0,0.0,99999,0.0,invalid,,,-1,p,0.0
prac,1.0,100.0,0.0,0.0,0.0,99999,0.0,invalid,,,-1,p,0.0
prac,2.0,100.0,0.0,0.0,0.0,100,100.0,square1,,,0,p,0.0
prac,3.0,100.0,0.0,0.0,0.0,100,200.0,square1,,,0,p,0.0
prac,4.0,100.0,0.0,0.0,0.0,100,300.0,square1,,,0,p,0.0
prac,5.0,100.0,0.0,0.0,0.0,100,400.0,square1,,,0,p,0.0
prac,6.0,100.0,0.0,0.0,0.0,100,500.0,square1,,,0,p,0.0
prac,7.0,100.0,0.0,0.0,0.0,100,600.0,square1,,,0,p,0.0
prac,8.0,100.0,0.0,0.0,0.0,99999,600.0,invalid,,,-1,p,0.0
prac,9.0,100.0,0.0,0.0,0.0,100,700.0,square1,,,0,p,0.0
V6,0.0,43.0,59.0,68.0,49.0,59,59.0,square2,i,0.806,1,V,6.0
V6,1.0,43.0,62.0,71.0,50.0,71,130.0,square3,j,0.395,2,V,6.0
V6,2.0,48.0,61.0,72.0,51.0,51,181.0,square4,f,0.313,3,V,6.0
V6,3.0,46.0,55.0,71.0,51.0,46,227.0,square1,r,0.301,0,V,6.0
V6,4.0,44.0,61.0,74.0,48.0,61,288.0,square2,i,0.314,1,V,6.0
V6,5.0,45.0,62.0,70.0,51.0,62,350.0,square2,i,0.298,1,V,6.0
V6,6.0,42.0,67.0,73.0,46.0,67,417.0,square2,i,0.181,1,V,6.0
V6,7.0,44.0,63.0,71.0,53.0,63,480.0,square2,i,0.248,1,V,6.0
V6,8.0,41.0,62.0,73.0,52.0,62,542.0,square2,i,0.264,1,V,6.0
V6,9.0,46.0,59.0,72.0,54.0,59,601.0,square2,i,0.104,1,V,6.0
V6,10.0,45.0,59.0,70.0,53.0,59,660.0,square2,i,0.055,1,V,6.0
V6,11.0,45.0,60.0,70.0,49.0,60,720.0,square2,i,0.529,1,V,6.0
V6,12.0,45.0,66.0,64.0,48.0,66,786.0,square2,i,0.317,1,V,6.0
V6,13.0,45.0,61.0,69.0,47.0,61,847.0,square2,i,0.198,1,V,6.0
V6,14.0,47.0,60.0,71.0,56.0,60,907.0,square2,i,0.183,1,V,6.0
V6,15.0,46.0,64.0,67.0,52.0,64,971.0,square2,i,0.215,1,V,6.0
V6,16.0,50.0,60.0,69.0,54.0,60,1031.0,square2,i,0.047,1,V,6.0
V6,17.0,43.0,60.0,70.0,53.0,60,1091.0,square2,i,0.048,1,V,6.0
V6,18.0,46.0,63.0,72.0,55.0,63,1154.0,square2,i,0.095,1,V,6.0
V6,19.0,46.0,65.0,73.0,51.0,73,1227.0,square3,j,0.181,2,V,6.0
V6,20.0,44.0,63.0,66.0,51.0,66,1293.0,square3,j,0.231,2,V,6.0
V6,21.0,43.0,63.0,70.0,49.0,49,1342.0,square4,f,0.279,3,V,6.0
V6,22.0,45.0,63.0,71.0,50.0,45,1387.0,square1,r,0.232,0,V,6.0
V6,23.0,45.0,38.0,28.0,60.0,28,1415.0,square3,j,0.222,2,V,6.0
V6,24.0,46.0,33.0,33.0,53.0,33,1448.0,square2,i,0.0,1,V,6.0
V6,25.0,45.0,36.0,32.0,63.0,45,1493.0,square1,r,0.362,0,V,6.0
V6,26.0,52.0,37.0,28.0,57.0,57,1550.0,square4,f,0.403,3,V,6.0
V6,27.0,45.0,33.0,30.0,62.0,62,1612.0,square4,f,0.305,3,V,6.0
V6,28.0,43.0,37.0,24.0,51.0,51,1663.0,square4,f,0.298,3,V,6.0
V6,29.0,48.0,39.0,34.0,61.0,61,1724.0,square4,f,0.315,3,V,6.0
V6,30.0,48.0,44.0,35.0,59.0,59,1783.0,square4,f,0.288,3,V,6.0
V6,31.0,50.0,39.0,34.0,53.0,53,1836.0,square4,f,0.282,3,V,6.0
V6,32.0,44.0,33.0,33.0,54.0,54,1890.0,square4,f,0.367,3,V,6.0
V6,33.0,48.0,37.0,30.0,56.0,56,1946.0,square4,f,0.281,3,V,6.0
V6,34.0,52.0,37.0,27.0,59.0,59,2005.0,square4,f,0.266,3,V,6.0
V6,35.0,47.0,32.0,29.0,59.0,59,2064.0,square4,f,0.285,3,V,6.0
V6,36.0,45.0,37.0,27.0,56.0,56,2120.0,square4,f,0.282,3,V,6.0
V6,37.0,39.0,37.0,31.0,57.0,39,2159.0,square1,r,0.282,0,V,6.0
V6,38.0,50.0,38.0,29.0,56.0,38,2197.0,square2,i,0.095,1,V,6.0
V6,39.0,48.0,37.0,27.0,57.0,27,2224.0,square3,j,0.265,2,V,6.0
V6,40.0,53.0,37.0,29.0,57.0,57,2281.0,square4,f,0.267,3,V,6.0
V6,41.0,41.0,34.0,33.0,58.0,58,2339.0,square4,f,0.252,3,V,6.0
V6,42.0,50.0,37.0,31.0,57.0,57,2396.0,square4,f,0.27,3,V,6.0
V6,43.0,48.0,34.0,30.0,58.0,58,2454.0,square4,f,0.283,3,V,6.0
V6,44.0,44.0,37.0,33.0,60.0,60,2514.0,square4,f,0.283,3,V,6.0
V6,45.0,44.0,32.0,33.0,55.0,55,2569.0,square4,f,0.154,3,V,6.0
V6,46.0,44.0,36.0,33.0,59.0,59,2628.0,square4,f,0.196,3,V,6.0
V6,47.0,42.0,34.0,29.0,52.0,52,2680.0,square4,f,0.287,3,V,6.0
V6,48.0,46.0,41.0,28.0,60.0,60,2740.0,square4,f,0.236,3,V,6.0
V6,49.0,46.0,40.0,27.0,55.0,55,2795.0,square4,f,0.151,3,V,6.0
V6,50.0,46.0,41.0,32.0,55.0,55,2850.0,square4,f,0.147,3,V,6.0
V6,51.0,41.0,39.0,30.0,55.0,55,2905.0,square4,f,0.231,3,V,6.0
V6,52.0,47.0,37.0,31.0,55.0,55,2960.0,square4,f,0.229,3,V,6.0
V6,53.0,57.0,36.0,30.0,58.0,58,3018.0,square4,f,0.139,3,V,6.0
V6,54.0,42.0,38.0,28.0,50.0,50,3068.0,square4,f,0.198,3,V,6.0
V6,55.0,56.0,42.0,67.0,46.0,46,3114.0,square4,f,0.213,3,V,6.0
V6,56.0,54.0,37.0,68.0,46.0,46,3160.0,square4,f,0.22,3,V,6.0
V6,57.0,57.0,40.0,64.0,52.0,52,3212.0,square4,f,0.251,3,V,6.0
V6,58.0,53.0,45.0,68.0,45.0,45,3257.0,square4,f,0.299,3,V,6.0
V6,59.0,59.0,41.0,69.0,49.0,49,3306.0,square4,f,0.248,3,V,6.0
V6,60.0,62.0,41.0,71.0,51.0,51,3357.0,square4,f,0.236,3,V,6.0
V6,61.0,58.0,50.0,72.0,51.0,51,3408.0,square4,f,0.249,3,V,6.0
V6,62.0,61.0,43.0,65.0,47.0,47,3455.0,square4,f,0.214,3,V,6.0
V6,63.0,55.0,40.0,67.0,51.0,51,3506.0,square4,f,0.231,3,V,6.0
V6,64.0,56.0,43.0,67.0,47.0,47,3553.0,square4,f,0.262,3,V,6.0
V6,65.0,62.0,46.0,67.0,48.0,48,3601.0,square4,f,0.234,3,V,6.0
V6,66.0,55.0,44.0,67.0,48.0,48,3649.0,square4,f,0.247,3,V,6.0
V6,67.0,61.0,46.0,70.0,49.0,49,3698.0,square4,f,0.203,3,V,6.0
V6,68.0,63.0,41.0,72.0,46.0,46,3744.0,square4,f,0.27,3,V,6.0
V6,69.0,59.0,41.0,68.0,48.0,48,3792.0,square4,f,0.247,3,V,6.0
V6,70.0,59.0,37.0,70.0,45.0,45,3837.0,square4,f,0.214,3,V,6.0
V6,71.0,83.0,64.0,56.0,70.0,70,3907.0,square4,f,0.182,3,V,6.0
V6,72.0,82.0,59.0,53.0,75.0,75,3982.0,square4,f,0.248,3,V,6.0
V6,73.0,85.0,67.0,58.0,73.0,73,4055.0,square4,f,0.262,3,V,6.0
V6,74.0,79.0,67.0,61.0,73.0,73,4128.0,square4,f,0.299,3,V,6.0
V6,75.0,84.0,62.0,53.0,69.0,69,4197.0,square4,f,0.28,3,V,6.0
V6,76.0,81.0,60.0,55.0,76.0,76,4273.0,square4,f,0.197,3,V,6.0
V6,77.0,84.0,61.0,60.0,72.0,72,4345.0,square4,f,0.28,3,V,6.0
V6,78.0,90.0,61.0,54.0,74.0,74,4419.0,square4,f,0.264,3,V,6.0
V6,79.0,80.0,64.0,51.0,75.0,75,4494.0,square4,f,0.215,3,V,6.0
V6,80.0,85.0,62.0,56.0,78.0,78,4572.0,square4,f,0.232,3,V,6.0
V6,81.0,86.0,65.0,58.0,69.0,69,4641.0,square4,f,0.281,3,V,6.0
V6,82.0,83.0,62.0,58.0,77.0,77,4718.0,square4,f,0.197,3,V,6.0
V6,83.0,87.0,61.0,59.0,70.0,70,4788.0,square4,f,0.222,3,V,6.0
V6,84.0,89.0,65.0,54.0,78.0,78,4866.0,square4,f,0.236,3,V,6.0
V6,85.0,78.0,63.0,55.0,75.0,75,4941.0,square4,f,0.196,3,V,6.0
V6,86.0,87.0,67.0,52.0,75.0,75,5016.0,square4,f,0.221,3,V,6.0
V6,87.0,86.0,62.0,60.0,75.0,75,5091.0,square4,f,0.202,3,V,6.0
V6,88.0,79.0,67.0,56.0,76.0,76,5167.0,square4,f,0.166,3,V,6.0
V6,89.0,83.0,61.0,57.0,75.0,75,5242.0,square4,f,0.051,3,V,6.0
V6,90.0,83.0,67.0,51.0,76.0,76,5318.0,square4,f,0.029,3,V,6.0
V6,91.0,83.0,63.0,55.0,69.0,69,5387.0,square4,f,0.002,3,V,6.0
V6,92.0,89.0,56.0,53.0,68.0,68,5455.0,square4,f,0.552,3,V,6.0
V6,93.0,84.0,61.0,59.0,74.0,74,5529.0,square4,f,0.129,3,V,6.0
V6,94.0,77.0,58.0,58.0,76.0,76,5605.0,square4,f,0.001,3,V,6.0
V6,95.0,82.0,60.0,53.0,74.0,74,5679.0,square4,f,0.0,3,V,6.0
V6,96.0,87.0,61.0,56.0,71.0,71,5750.0,square4,f,0.001,3,V,6.0
V6,97.0,83.0,66.0,55.0,75.0,75,5825.0,square4,f,0.537,3,V,6.0
V6,98.0,81.0,63.0,55.0,76.0,76,5901.0,square4,f,0.499,3,V,6.0
V6,99.0,92.0,63.0,61.0,78.0,78,5979.0,square4,f,0.602,3,V,6.0
V7,0.0,86.0,61.0,78.0,68.0,68,68.0,square4,r,1.426,3,V,7.0
V7,1.0,95.0,62.0,79.0,70.0,70,138.0,square4,r,0.251,3,V,7.0
V7,2.0,89.0,67.0,81.0,77.0,77,215.0,square4,r,0.215,3,V,7.0
V7,3.0,90.0,56.0,85.0,72.0,72,287.0,square4,r,0.184,3,V,7.0
V7,4.0,91.0,65.0,77.0,71.0,71,358.0,square4,r,0.197,3,V,7.0
V7,5.0,91.0,58.0,84.0,72.0,72,430.0,square4,r,0.135,3,V,7.0
V7,6.0,94.0,65.0,87.0,72.0,72,502.0,square4,r,0.153,3,V,7.0
V7,7.0,89.0,67.0,79.0,67.0,67,569.0,square4,r,0.066,3,V,7.0
V7,8.0,91.0,65.0,84.0,68.0,68,637.0,square4,r,0.169,3,V,7.0
V7,9.0,92.0,60.0,87.0,69.0,69,706.0,square4,r,0.148,3,V,7.0
V7,10.0,90.0,67.0,81.0,76.0,76,782.0,square4,r,0.061,3,V,7.0
V7,11.0,86.0,67.0,83.0,73.0,73,855.0,square4,r,0.22,3,V,7.0
V7,12.0,90.0,62.0,80.0,72.0,72,927.0,square4,r,0.201,3,V,7.0
V7,13.0,84.0,60.0,88.0,71.0,71,998.0,square4,r,0.098,3,V,7.0
V7,14.0,95.0,64.0,80.0,70.0,70,1068.0,square4,r,0.251,3,V,7.0
V7,15.0,86.0,60.0,81.0,70.0,70,1138.0,square4,r,0.132,3,V,7.0
V7,16.0,85.0,65.0,77.0,69.0,69,1207.0,square4,r,0.167,3,V,7.0
V7,17.0,91.0,65.0,81.0,70.0,70,1277.0,square4,r,0.132,3,V,7.0
V7,18.0,95.0,61.0,81.0,76.0,76,1353.0,square4,r,0.164,3,V,7.0
V7,19.0,90.0,58.0,79.0,72.0,72,1425.0,square4,r,0.198,3,V,7.0
V7,20.0,94.0,68.0,80.0,79.0,79,1504.0,square4,r,0.314,3,V,7.0
V7,21.0,92.0,66.0,82.0,70.0,82,1586.0,square3,i,0.097,2,V,7.0
V7,22.0,92.0,64.0,83.0,72.0,92,1678.0,square1,j,0.303,0,V,7.0
V7,23.0,91.0,68.0,82.0,73.0,68,1746.0,square2,f,0.448,1,V,7.0
V7,24.0,87.0,71.0,82.0,72.0,87,1833.0,square1,j,0.119,0,V,7.0
V7,25.0,91.0,68.0,90.0,74.0,91,1924.0,square1,j,0.166,0,V,7.0
V7,26.0,89.0,65.0,83.0,72.0,89,2013.0,square1,j,0.066,0,V,7.0
V7,27.0,91.0,61.0,81.0,73.0,91,2104.0,square1,j,0.001,0,V,7.0
V7,28.0,90.0,66.0,81.0,72.0,90,2194.0,square1,j,0.012,0,V,7.0
V7,29.0,89.0,67.0,77.0,71.0,89,2283.0,square1,j,0.049,0,V,7.0
V7,30.0,95.0,68.0,84.0,71.0,95,2378.0,square1,j,0.349,0,V,7.0
V7,31.0,95.0,61.0,81.0,70.0,95,2473.0,square1,j,0.152,0,V,7.0
V7,32.0,89.0,65.0,82.0,75.0,89,2562.0,square1,j,0.112,0,V,7.0
V7,33.0,77.0,50.0,80.0,61.0,77,2639.0,square1,j,0.431,0,V,7.0
V7,34.0,76.0,54.0,78.0,61.0,78,2717.0,square3,i,0.232,2,V,7.0
V7,35.0,71.0,51.0,80.0,64.0,80,2797.0,square3,i,0.135,2,V,7.0
V7,36.0,75.0,51.0,80.0,62.0,80,2877.0,square3,i,0.114,2,V,7.0
V7,37.0,73.0,58.0,86.0,63.0,63,2940.0,square4,r,0.148,3,V,7.0
V7,38.0,73.0,50.0,86.0,61.0,50,2990.0,square2,f,0.117,1,V,7.0
V7,39.0,67.0,53.0,78.0,61.0,78,3068.0,square3,i,0.064,2,V,7.0
V7,40.0,71.0,53.0,84.0,58.0,84,3152.0,square3,i,0.149,2,V,7.0
V7,41.0,75.0,51.0,83.0,63.0,83,3235.0,square3,i,0.249,2,V,7.0
V7,42.0,69.0,48.0,87.0,63.0,87,3322.0,square3,i,0.086,2,V,7.0
V7,43.0,70.0,58.0,81.0,60.0,81,3403.0,square3,i,0.044,2,V,7.0
V7,44.0,68.0,56.0,76.0,63.0,76,3479.0,square3,i,0.4,2,V,7.0
V7,45.0,74.0,59.0,76.0,56.0,76,3555.0,square3,i,0.249,2,V,7.0
V7,46.0,72.0,54.0,77.0,61.0,77,3632.0,square3,i,0.229,2,V,7.0
V7,47.0,69.0,47.0,81.0,62.0,81,3713.0,square3,i,0.267,2,V,7.0
V7,48.0,75.0,52.0,81.0,57.0,81,3794.0,square3,i,0.231,2,V,7.0
V7,49.0,74.0,55.0,78.0,60.0,78,3872.0,square3,i,0.132,2,V,7.0
V7,50.0,71.0,51.0,80.0,61.0,71,3943.0,square1,j,0.234,0,V,7.0
V7,51.0,75.0,55.0,85.0,62.0,85,4028.0,square3,i,0.155,2,V,7.0
V7,52.0,75.0,59.0,76.0,59.0,76,4104.0,square3,i,0.234,2,V,7.0
V7,53.0,72.0,53.0,84.0,66.0,84,4188.0,square3,i,0.249,2,V,7.0
V7,54.0,69.0,51.0,81.0,60.0,81,4269.0,square3,i,0.282,2,V,7.0
V7,55.0,74.0,56.0,75.0,54.0,75,4344.0,square3,i,0.131,2,V,7.0
V7,56.0,76.0,51.0,83.0,58.0,83,4427.0,square3,i,0.23,2,V,7.0
V7,57.0,71.0,53.0,80.0,64.0,80,4507.0,square3,i,0.185,2,V,7.0
V7,58.0,81.0,56.0,79.0,61.0,79,4586.0,square3,i,0.097,2,V,7.0
V7,59.0,71.0,55.0,83.0,59.0,83,4669.0,square3,i,0.234,2,V,7.0
V7,60.0,73.0,53.0,83.0,64.0,83,4752.0,square3,i,0.265,2,V,7.0
V7,61.0,70.0,53.0,77.0,63.0,77,4829.0,square3,i,0.389,2,V,7.0
V7,62.0,71.0,54.0,76.0,61.0,54,4883.0,square2,f,0.317,1,V,7.0
V7,63.0,68.0,45.0,79.0,65.0,65,4948.0,square4,r,0.182,3,V,7.0
V7,64.0,65.0,55.0,79.0,59.0,79,5027.0,square3,i,0.099,2,V,7.0
V7,65.0,74.0,54.0,81.0,61.0,81,5108.0,square3,i,0.181,2,V,7.0
V7,66.0,70.0,56.0,81.0,63.0,81,5189.0,square3,i,0.166,2,V,7.0
V7,67.0,70.0,85.0,64.0,92.0,64,5253.0,square3,i,0.128,2,V,7.0
V7,68.0,73.0,85.0,68.0,92.0,73,5326.0,square1,j,0.399,0,V,7.0
V7,69.0,75.0,83.0,70.0,91.0,75,5401.0,square1,j,0.03,0,V,7.0
V7,70.0,75.0,85.0,69.0,91.0,85,5486.0,square2,f,0.251,1,V,7.0
V7,71.0,71.0,86.0,65.0,94.0,94,5580.0,square4,r,0.265,3,V,7.0
V7,72.0,77.0,86.0,65.0,98.0,98,5678.0,square4,r,0.249,3,V,7.0
V7,73.0,77.0,84.0,63.0,94.0,94,5772.0,square4,r,0.233,3,V,7.0
V7,74.0,71.0,86.0,64.0,91.0,91,5863.0,square4,r,0.197,3,V,7.0
V7,75.0,73.0,90.0,60.0,90.0,90,5953.0,square4,r,0.163,3,V,7.0
V7,76.0,79.0,84.0,68.0,95.0,95,6048.0,square4,r,0.065,3,V,7.0
V7,77.0,73.0,85.0,66.0,89.0,89,6137.0,square4,r,0.182,3,V,7.0
V7,78.0,75.0,82.0,67.0,91.0,91,6228.0,square4,r,0.147,3,V,7.0
V7,79.0,72.0,85.0,60.0,90.0,90,6318.0,square4,r,0.022,3,V,7.0
V7,80.0,73.0,83.0,66.0,97.0,97,6415.0,square4,r,0.266,3,V,7.0
V7,81.0,73.0,84.0,67.0,92.0,92,6507.0,square4,r,0.2,3,V,7.0
V7,82.0,69.0,84.0,65.0,91.0,91,6598.0,square4,r,0.233,3,V,7.0
V7,83.0,76.0,83.0,72.0,99.0,99,6697.0,square4,r,0.248,3,V,7.0
V7,84.0,72.0,84.0,70.0,94.0,94,6791.0,square4,r,0.149,3,V,7.0
V7,85.0,77.0,83.0,67.0,88.0,88,6879.0,square4,r,0.148,3,V,7.0
V7,86.0,76.0,80.0,67.0,90.0,90,6969.0,square4,r,0.03,3,V,7.0
V7,87.0,70.0,86.0,67.0,95.0,95,7064.0,square4,r,0.03,3,V,7.0
V7,88.0,76.0,84.0,67.0,100.0,100,7164.0,square4,r,0.013,3,V,7.0
V7,89.0,71.0,88.0,60.0,97.0,97,7261.0,square4,r,0.046,3,V,7.0
V7,90.0,69.0,82.0,71.0,95.0,95,7356.0,square4,r,0.013,3,V,7.0
V7,91.0,80.0,84.0,65.0,92.0,92,7448.0,square4,r,0.116,3,V,7.0
V7,92.0,77.0,85.0,68.0,85.0,85,7533.0,square4,r,0.067,3,V,7.0
V7,93.0,72.0,84.0,66.0,91.0,91,7624.0,square4,r,0.187,3,V,7.0
V7,94.0,69.0,83.0,66.0,95.0,95,7719.0,square4,r,0.095,3,V,7.0
V7,95.0,70.0,86.0,75.0,91.0,91,7810.0,square4,r,0.049,3,V,7.0
V7,96.0,74.0,85.0,66.0,88.0,88,7898.0,square4,r,0.078,3,V,7.0
V7,97.0,77.0,82.0,73.0,91.0,91,7989.0,square4,r,0.013,3,V,7.0
V7,98.0,76.0,91.0,62.0,94.0,94,8083.0,square4,r,0.083,3,V,7.0
V7,99.0,74.0,84.0,67.0,88.0,88,8171.0,square4,r,0.486,3,V,7.0
V11,0.0,42.0,67.0,57.0,49.0,57,57.0,square3,r,1.699,2,V,11.0
V11,1.0,42.0,71.0,60.0,53.0,42,99.0,square1,i,0.045,0,V,11.0
V11,2.0,45.0,76.0,58.0,51.0,51,150.0,square4,f,0.062,3,V,11.0
V11,3.0,44.0,65.0,60.0,49.0,65,215.0,square2,j,0.436,1,V,11.0
V11,4.0,46.0,73.0,64.0,51.0,73,288.0,square2,j,0.228,1,V,11.0
V11,5.0,47.0,67.0,58.0,54.0,67,355.0,square2,j,0.115,1,V,11.0
V11,6.0,43.0,68.0,58.0,50.0,43,398.0,square1,i,0.181,0,V,11.0
V11,7.0,42.0,67.0,60.0,58.0,60,458.0,square3,r,0.118,2,V,11.0
V11,8.0,44.0,67.0,60.0,53.0,60,518.0,square3,r,0.322,2,V,11.0
V11,9.0,44.0,67.0,59.0,54.0,59,577.0,square3,r,0.163,2,V,11.0
V11,10.0,49.0,76.0,57.0,52.0,57,634.0,square3,r,0.195,2,V,11.0
V11,11.0,45.0,71.0,58.0,51.0,51,685.0,square4,f,0.299,3,V,11.0
V11,12.0,45.0,72.0,58.0,56.0,72,757.0,square2,j,0.085,1,V,11.0
V11,13.0,49.0,67.0,63.0,54.0,67,824.0,square2,j,0.248,1,V,11.0
V11,14.0,50.0,75.0,57.0,48.0,75,899.0,square2,j,0.181,1,V,11.0
V11,15.0,40.0,71.0,61.0,51.0,71,970.0,square2,j,0.212,1,V,11.0
V11,16.0,47.0,72.0,56.0,54.0,72,1042.0,square2,j,0.149,1,V,11.0
V11,17.0,40.0,71.0,61.0,46.0,71,1113.0,square2,j,0.099,1,V,11.0
V11,18.0,44.0,69.0,59.0,51.0,69,1182.0,square2,j,0.161,1,V,11.0
V11,19.0,44.0,73.0,59.0,47.0,73,1255.0,square2,j,0.157,1,V,11.0
V11,20.0,47.0,69.0,64.0,54.0,69,1324.0,square2,j,0.133,1,V,11.0
V11,21.0,78.0,49.0,70.0,65.0,49,1373.0,square2,j,0.186,1,V,11.0
V11,22.0,78.0,56.0,73.0,62.0,56,1429.0,square2,j,0.214,1,V,11.0
V11,23.0,84.0,54.0,71.0,65.0,84,1513.0,square1,i,0.205,0,V,11.0
V11,24.0,80.0,55.0,72.0,67.0,80,1593.0,square1,i,0.262,0,V,11.0
V11,25.0,80.0,55.0,75.0,63.0,80,1673.0,square1,i,0.229,0,V,11.0
V11,26.0,80.0,56.0,67.0,62.0,80,1753.0,square1,i,0.197,0,V,11.0
V11,27.0,80.0,51.0,68.0,62.0,80,1833.0,square1,i,0.15,0,V,11.0
V11,28.0,79.0,57.0,67.0,57.0,79,1912.0,square1,i,0.249,0,V,11.0
V11,29.0,79.0,50.0,67.0,62.0,79,1991.0,square1,i,0.165,0,V,11.0
V11,30.0,88.0,54.0,74.0,61.0,88,2079.0,square1,i,0.149,0,V,11.0
V11,31.0,81.0,51.0,75.0,63.0,81,2160.0,square1,i,0.163,0,V,11.0
V11,32.0,76.0,51.0,69.0,65.0,76,2236.0,square1,i,0.069,0,V,11.0
V11,33.0,78.0,54.0,72.0,64.0,78,2314.0,square1,i,0.133,0,V,11.0
V11,34.0,77.0,53.0,71.0,62.0,77,2391.0,square1,i,0.066,0,V,11.0
V11,35.0,74.0,59.0,75.0,62.0,74,2465.0,square1,i,0.1,0,V,11.0
V11,36.0,79.0,50.0,72.0,62.0,79,2544.0,square1,i,0.473,0,V,11.0
V11,37.0,74.0,54.0,68.0,62.0,74,2618.0,square1,i,0.045,0,V,11.0
V11,38.0,80.0,57.0,65.0,58.0,80,2698.0,square1,i,0.449,0,V,11.0
